feature_set,horizon_days,split,evaluation_role,estimator,subset,actual_level,actual_color,predicted_level,predicted_color,count
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,1,blue,3,orange,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,1,blue,4,red,1
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,0,green,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,1,blue,21
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,2,yellow,157
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,3,orange,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,4,red,2
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,0,green,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,1,blue,1
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,2,yellow,60
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,3,orange,13
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,4,red,59
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,0,green,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,1,blue,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,2,yellow,8
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,3,orange,7
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,4,red,335
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,0,green,17
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,1,blue,51
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,2,yellow,2
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,3,orange,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,4,red,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,0,green,60
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,1,blue,28
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,2,yellow,8
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,3,orange,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,4,red,1
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,0,green,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,1,blue,20
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,2,yellow,18
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,3,orange,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,4,red,2
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,0,green,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,1,blue,1
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,2,yellow,24
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,3,orange,3
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,4,red,13
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,0,green,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,1,blue,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,2,yellow,6
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,3,orange,0
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,4,red,27
full,7,calibration,chronological_evaluation_only,ngboost,all,0,green,0,green,387
full,7,calibration,chronological_evaluation_only,ngboost,all,0,green,1,blue,112
full,7,calibration,chronological_evaluation_only,ngboost,all,0,green,2,yellow,0
full,7,calibration,chronological_evaluation_only,ngboost,all,0,green,3,orange,0
full,7,calibration,chronological_evaluation_only,ngboost,all,0,green,4,red,0
full,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,0,green,159
full,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,1,blue,640
full,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,2,yellow,42
full,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,3,orange,0
full,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,4,red,0
full,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,0,green,2
full,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,1,blue,45
full,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,2,yellow,231
full,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,3,orange,0
full,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,4,red,0
full,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,0,green,0
full,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,1,blue,2
full,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,2,yellow,140
full,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,3,orange,0
full,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,4,red,0
full,7,calibration,chronological_evaluation_only,ngboost,all,4,red,0,green,0
full,7,calibration,chronological_evaluation_only,ngboost,all,4,red,1,blue,0
full,7,calibration,chronological_evaluation_only,ngboost,all,4,red,2,yellow,0
full,7,calibration,chronological_evaluation_only,ngboost,all,4,red,3,orange,0
full,7,calibration,chronological_evaluation_only,ngboost,all,4,red,4,red,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,0,green,42
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,1,blue,86
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,2,yellow,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,3,orange,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,4,red,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,0,green,113
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,1,blue,50
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,2,yellow,34
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,3,orange,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,4,red,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,0,green,2
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,1,blue,19
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,2,yellow,59
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,3,orange,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,4,red,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,0,green,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,1,blue,2
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,2,yellow,43
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,3,orange,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,4,red,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,0,green,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,1,blue,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,2,yellow,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,3,orange,0
full,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,4,red,0
full,7,test,historical_holdout_evaluation_only,ngboost,all,0,green,0,green,473
full,7,test,historical_holdout_evaluation_only,ngboost,all,0,green,1,blue,73
full,7,test,historical_holdout_evaluation_only,ngboost,all,0,green,2,yellow,0
full,7,test,historical_holdout_evaluation_only,ngboost,all,0,green,3,orange,1
full,7,test,historical_holdout_evaluation_only,ngboost,all,0,green,4,red,0
full,7,test,historical_holdout_evaluation_only,ngboost,all,1,blue,0,green,166
full,7,test,historical_holdout_evaluation_only,ngboost,all,1,blue,1,blue,848
full,7,test,historical_holdout_evaluation_only,ngboost,all,1,blue,2,yellow,19
full,7,test,historical_holdout_evaluation_only,ngboost,all,1,blue,3,orange,0
full,7,test,historical_holdout_evaluation_only,ngboost,all,1,blue,4,red,1
full,7,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,0,green,5
full,7,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,1,blue,46
full,7,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,2,yellow,123
full,7,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,3,orange,0
full,7,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,4,red,2
full,7,test,historical_holdout_evaluation_only,ngboost,all,3,orange,0,green,2
full,7,test,historical_holdout_evaluation_only,ngboost,all,3,orange,1,blue,1
full,7,test,historical_holdout_evaluation_only,ngboost,all,3,orange,2,yellow,129
full,7,test,historical_holdout_evaluation_only,ngboost,all,3,orange,3,orange,0
full,7,test,historical_holdout_evaluation_only,ngboost,all,3,orange,4,red,1
full,7,test,historical_holdout_evaluation_only,ngboost,all,4,red,0,green,0
full,7,test,historical_holdout_evaluation_only,ngboost,all,4,red,1,blue,8
full,7,test,historical_holdout_evaluation_only,ngboost,all,4,red,2,yellow,275
full,7,test,historical_holdout_evaluation_only,ngboost,all,4,red,3,orange,0
full,7,test,historical_holdout_evaluation_only,ngboost,all,4,red,4,red,67
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,0,green,56
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,1,blue,52
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,2,yellow,0
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,3,orange,1
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,4,red,0
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,0,green,94
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,1,blue,52
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,2,yellow,19
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,3,orange,0
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,4,red,1
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,0,green,5
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,1,blue,46
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,2,yellow,31
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,3,orange,0
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,4,red,2
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,0,green,2
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,1,blue,1
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,2,yellow,73
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,3,orange,0
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,4,red,1
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,0,green,0
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,1,blue,2
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,2,yellow,67
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,3,orange,0
full,7,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,4,red,3
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,0,green,0,green,402
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,0,green,1,blue,96
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,0,green,2,yellow,1
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,0,green,3,orange,0
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,0,green,4,red,0
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,0,green,209
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,1,blue,582
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,2,yellow,50
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,3,orange,0
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,4,red,0
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,0,green,3
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,1,blue,40
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,2,yellow,233
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,3,orange,0
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,4,red,2
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,0,green,0
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,1,blue,3
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,2,yellow,133
interval_only,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,3,orange,0
