feature_set,scientific_features,control_features,removed_groups,horizon_days,split,evaluation_role,subset,row_count,metric,metric_direction,full_value,ablation_value,ablation_minus_full,full_status,ablation_status
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,all,1760,balanced_accuracy_supported_classes,higher_is_better,0.591871291235582,0.591871291235582,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,all,1760,ordinal_mae,lower_is_better,0.2875,0.2875,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,all,1760,quadratic_weighted_kappa,higher_is_better,0.7780335020622882,0.7780335020622882,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,all,1760,multiclass_log_loss,lower_is_better,0.9391962052364777,0.9391962052364777,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,all,1760,multiclass_brier,lower_is_better,0.43933244057248155,0.43933244057248155,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,all,1760,top_label_ece,lower_is_better,0.08855258339939684,0.08855258339939684,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,all,1760,false_escalation_vs_proxy_rate,lower_is_better,0.0875,0.0875,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,all,1760,false_deescalation_vs_proxy_rate,lower_is_better,0.19772727272727272,0.19772727272727272,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,transition_only,450,accuracy,higher_is_better,0.33555555555555555,0.33555555555555555,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,transition_only,450,macro_f1_supported_classes,higher_is_better,0.2808797535269435,0.2808797535269435,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,transition_only,450,balanced_accuracy_supported_classes,higher_is_better,0.32985802664974617,0.32985802664974617,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,transition_only,450,ordinal_mae,lower_is_better,0.6733333333333333,0.6733333333333333,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,transition_only,450,quadratic_weighted_kappa,higher_is_better,0.545932371663844,0.545932371663844,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,transition_only,450,multiclass_log_loss,lower_is_better,1.6147715188894176,1.6147715188894176,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,transition_only,450,multiclass_brier,lower_is_better,0.9003946505186443,0.9003946505186443,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,transition_only,450,top_label_ece,lower_is_better,0.3899266770478111,0.3899266770478111,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,transition_only,450,false_escalation_vs_proxy_rate,lower_is_better,0.26666666666666666,0.26666666666666666,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,calibration,chronological_evaluation_only,transition_only,450,false_deescalation_vs_proxy_rate,lower_is_better,0.3977777777777778,0.3977777777777778,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,all,2240,accuracy,higher_is_better,0.6745535714285714,0.6745535714285714,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,all,2240,macro_f1_supported_classes,higher_is_better,0.4591500058863782,0.4591500058863782,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,all,2240,balanced_accuracy_supported_classes,higher_is_better,0.5150249796296511,0.5150249796296511,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,all,2240,ordinal_mae,lower_is_better,0.4625,0.4625,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,all,2240,quadratic_weighted_kappa,higher_is_better,0.7274933231590996,0.7274933231590996,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,all,2240,multiclass_log_loss,lower_is_better,1.1567697409736601,1.1567697409736601,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,all,2240,multiclass_brier,lower_is_better,0.46848536049432343,0.46848536049432343,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,all,2240,top_label_ece,lower_is_better,0.09471586577816861,0.09471586577816861,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,all,2240,false_escalation_vs_proxy_rate,lower_is_better,0.04330357142857143,0.04330357142857143,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,all,2240,false_deescalation_vs_proxy_rate,lower_is_better,0.28214285714285714,0.28214285714285714,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,transition_only,508,accuracy,higher_is_better,0.2795275590551181,0.2795275590551181,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,transition_only,508,macro_f1_supported_classes,higher_is_better,0.2098596359415516,0.2098596359415516,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,transition_only,508,balanced_accuracy_supported_classes,higher_is_better,0.24754575313047736,0.24754575313047736,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,transition_only,508,ordinal_mae,lower_is_better,0.8917322834645669,0.8917322834645669,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,transition_only,508,quadratic_weighted_kappa,higher_is_better,0.5702575182296217,0.5702575182296217,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,transition_only,508,multiclass_log_loss,lower_is_better,2.3363361355491277,2.3363361355491277,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,transition_only,508,multiclass_brier,lower_is_better,0.9594378960449134,0.9594378960449134,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,transition_only,508,top_label_ece,lower_is_better,0.3951859850003183,0.3951859850003183,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,transition_only,508,false_escalation_vs_proxy_rate,lower_is_better,0.14960629921259844,0.14960629921259844,0.0,ok,ok
full,interval_z;velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,<none>,7,test,historical_holdout_evaluation_only,transition_only,508,false_deescalation_vs_proxy_rate,lower_is_better,0.5708661417322834,0.5708661417322834,0.0,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,all,1808,accuracy,higher_is_better,0.9059734513274337,0.9087389380530974,0.0027654867256636795,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,all,1808,macro_f1_supported_classes,higher_is_better,0.9048323369006641,0.9110443538602649,0.00621201695960083,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,all,1808,balanced_accuracy_supported_classes,higher_is_better,0.8951970920665724,0.9074215367104991,0.01222444464392669,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,all,1808,ordinal_mae,lower_is_better,0.09402654867256637,0.09126106194690266,-0.0027654867256637072,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,all,1808,quadratic_weighted_kappa,higher_is_better,0.9387926117807495,0.9402853141746714,0.001492702393921963,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,all,1808,multiclass_log_loss,lower_is_better,0.24831625079996308,0.24431726681095028,-0.0039989839890128,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,all,1808,multiclass_brier,lower_is_better,0.1430532991988428,0.14036856711619503,-0.0026847320826477727,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,all,1808,top_label_ece,lower_is_better,0.017749824293044114,0.016353216331966177,-0.001396607961077937,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,all,1808,false_escalation_vs_proxy_rate,lower_is_better,0.03871681415929203,0.033185840707964605,-0.005530973451327428,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,all,1808,false_deescalation_vs_proxy_rate,lower_is_better,0.05530973451327434,0.05807522123893805,0.002765486725663714,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,transition_only,151,accuracy,higher_is_better,0.13245033112582782,0.11258278145695365,-0.019867549668874177,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,transition_only,151,macro_f1_supported_classes,higher_is_better,0.11934665716704117,0.11842818428184282,-0.0009184728851983487,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,transition_only,151,balanced_accuracy_supported_classes,higher_is_better,0.1275154288884266,0.1375598086124402,0.010044379724013591,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,transition_only,151,ordinal_mae,lower_is_better,0.8675496688741722,0.8874172185430463,0.019867549668874163,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,transition_only,151,quadratic_weighted_kappa,higher_is_better,0.32235963139323764,0.3381525578961141,0.015792926502876448,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,transition_only,151,multiclass_log_loss,lower_is_better,1.873743546765287,1.8431395922481622,-0.03060395451712483,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,transition_only,151,multiclass_brier,lower_is_better,1.1801289581685184,1.1691532719455295,-0.010975686222988834,ok,ok
interval_only,interval_z,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity;delta_v;tangent_angle,1,calibration,chronological_evaluation_only,transition_only,151,top_label_ece,lower_is_better,0.6395806974581502,0.6525579898285543,0.012977292370404125,ok,ok
