feature_set,horizon_days,split,evaluation_role,estimator,subset,metric,class_level,class_color,value,numerator,denominator,status
full,3,test,historical_holdout_evaluation_only,ngboost,all,recall,1.0,blue,0.9075144508670521,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,f1,1.0,blue,0.9132331555986427,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,support,1.0,blue,1038.0,1038.0,2272.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,precision,2.0,yellow,0.6666666666666666,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,recall,2.0,yellow,0.8666666666666667,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,f1,2.0,yellow,0.7536231884057971,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,support,2.0,yellow,180.0,180.0,2272.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,precision,3.0,orange,0.6470588235294118,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,recall,3.0,orange,0.08270676691729323,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,f1,3.0,orange,0.14666666666666667,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,support,3.0,orange,133.0,133.0,2272.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,precision,4.0,red,0.8304668304668305,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,recall,4.0,red,0.9657142857142857,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,f1,4.0,red,0.892998678996037,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,support,4.0,red,350.0,350.0,2272.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,balanced_accuracy_supported_classes,,,0.7424538841206252,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,ordinal_mae,,,0.14568661971830985,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,quadratic_weighted_kappa,,,0.9562645066532774,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,false_escalation_vs_proxy_count,,,146.0,146.0,2272.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,false_escalation_vs_proxy_rate,,,0.06426056338028169,146.0,2272.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,false_deescalation_vs_proxy_count,,,171.0,171.0,2272.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,false_deescalation_vs_proxy_rate,,,0.07526408450704225,171.0,2272.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,multiclass_log_loss,,,0.41330271957678427,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,multiclass_brier,,,0.2100685432059311,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,top_label_ece,,,0.04658729508428844,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,0.0,green,0.03700453854372427,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,0.0,green,0.9810686203953376,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,0.0,green,0.9355497079780717,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,1.0,blue,0.052971585539765706,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,1.0,blue,0.9746941974811303,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,1.0,blue,0.9709268266719242,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,2.0,yellow,0.03130612348772309,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,2.0,yellow,0.9727042171234332,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,2.0,yellow,0.8050723866644686,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,3.0,orange,0.03896381482770167,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,3.0,orange,0.9465511605099706,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,3.0,orange,0.5015858797416983,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,4.0,red,0.024750227777927365,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,4.0,red,0.9924921956295525,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,4.0,red,0.9404074492737291,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,row_count,,,281.0,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,accuracy,,,0.3309608540925267,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,macro_f1_fixed_five,,,0.3264224349533628,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,macro_f1_supported_classes,,,0.3264224349533628,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,0.0,green,0.25,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,0.0,green,0.2857142857142857,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,0.0,green,0.26666666666666666,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,support,0.0,green,70.0,70.0,281.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,1.0,blue,0.28865979381443296,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,1.0,blue,0.28865979381443296,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,1.0,blue,0.28865979381443296,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,support,1.0,blue,97.0,97.0,281.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,2.0,yellow,0.30357142857142855,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,2.0,yellow,0.425,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,2.0,yellow,0.3541666666666667,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,support,2.0,yellow,40.0,40.0,281.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,3.0,orange,1.0,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,3.0,orange,0.024390243902439025,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,3.0,orange,0.047619047619047616,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,support,3.0,orange,41.0,41.0,281.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,4.0,red,0.574468085106383,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,4.0,red,0.8181818181818182,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,4.0,red,0.675,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,support,4.0,red,33.0,33.0,281.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,balanced_accuracy_supported_classes,,,0.36838922832259524,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,ordinal_mae,,,0.7188612099644128,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,quadratic_weighted_kappa,,,0.7694081693289379,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_count,,,78.0,78.0,281.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_rate,,,0.2775800711743772,78.0,281.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_count,,,110.0,110.0,281.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_rate,,,0.3914590747330961,110.0,281.0,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,multiclass_log_loss,,,1.4200404664798585,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,multiclass_brier,,,0.8422180958339793,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label_ece,,,0.36554322133037404,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,0.0,green,0.21397576484772787,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,0.0,green,0.6666892349356806,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,0.0,green,0.3012133213873968,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,1.0,blue,0.248537654772239,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,1.0,blue,0.5207586284177499,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,1.0,blue,0.32557810403757836,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,2.0,yellow,0.12580214014479793,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,2.0,yellow,0.7866701244813278,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,2.0,yellow,0.28258357515983934,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,3.0,orange,0.10769815780302444,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,3.0,orange,0.9320121951219512,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,3.0,orange,0.6893017180828296,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,4.0,red,0.05270375628131033,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,4.0,red,0.9345063538611926,,,ok
full,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,4.0,red,0.5106196817604949,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,row_count,,,1792.0,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,accuracy,,,0.7734375,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,macro_f1_fixed_five,,,0.4875600134051855,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,macro_f1_supported_classes,,,0.6094500167564819,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,precision,0.0,green,0.7747747747747747,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,recall,0.0,green,0.8285163776493256,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,f1,0.0,green,0.8007448789571695,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,support,0.0,green,519.0,519.0,1792.0,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,precision,1.0,blue,0.8610421836228288,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,recall,1.0,blue,0.821301775147929,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,f1,1.0,blue,0.8407026044821321,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,support,1.0,blue,845.0,845.0,1792.0,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,precision,2.0,yellow,0.7024128686327078,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,recall,2.0,yellow,0.9192982456140351,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,f1,2.0,yellow,0.7963525835866262,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,support,2.0,yellow,285.0,285.0,1792.0,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,precision,3.0,orange,0.0,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,recall,3.0,orange,0.0,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,f1,3.0,orange,0.0,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,support,3.0,orange,143.0,143.0,1792.0,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,precision,4.0,red,,,,absent_target_class
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,recall,4.0,red,,,,absent_target_class
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,f1,4.0,red,,,,absent_target_class
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,support,4.0,red,0.0,0.0,1792.0,absent_target_class
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,balanced_accuracy_supported_classes,,,0.6422790996028225,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,ordinal_mae,,,0.2265625,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,quadratic_weighted_kappa,,,0.8563576401612312,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,false_escalation_vs_proxy_count,,,173.0,173.0,1792.0,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,false_escalation_vs_proxy_rate,,,0.09654017857142858,173.0,1792.0,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,false_deescalation_vs_proxy_count,,,233.0,233.0,1792.0,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,false_deescalation_vs_proxy_rate,,,0.13002232142857142,233.0,1792.0,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,multiclass_log_loss,,,0.5023451765894528,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,multiclass_brier,,,0.2970876894574748,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,top_label_ece,,,0.040358923951402614,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,0.0,green,0.02626453376106224,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,0.0,green,0.9440877450290379,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,0.0,green,0.8637080759226202,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,1.0,blue,0.03317835268481879,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,1.0,blue,0.9197890566910145,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,1.0,blue,0.9011008825641658,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,2.0,yellow,0.030266726577894726,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,2.0,yellow,0.9767645723465931,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,2.0,yellow,0.858150683020652,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,3.0,orange,0.05363202776671493,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,3.0,orange,0.9822354722294079,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,3.0,orange,0.7747443478414767,,,ok
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,4.0,red,,,,no_positive_examples
interval_only,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,4.0,red,,,,no_positive_examples
