feature_set,horizon_days,split,evaluation_role,estimator,subset,reliability_kind,class_level,class_color,bin_index,bin_lower,bin_upper,count,mean_predicted_probability,observed_frequency,class_support,calibration_status
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,1,0.1,0.2,0,,,110,empty_bin
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,2,0.2,0.30000000000000004,0,,,110,empty_bin
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,3,0.30000000000000004,0.4,0,,,110,empty_bin
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,4,0.4,0.5,1,0.4999410181855273,0.0,110,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,5,0.5,0.6000000000000001,30,0.5578013026913342,0.3333333333333333,110,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,6,0.6000000000000001,0.7000000000000001,21,0.6497604639747119,0.0,110,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,7,0.7000000000000001,0.8,27,0.7225102830022831,0.48148148148148145,110,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,8,0.8,0.9,21,0.8598178286270937,0.0,110,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,9,0.9,1.0,10,0.9447175444519503,0.0,110,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,0,0.0,0.1,53,0.007642172130083258,0.07547169811320754,29,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,1,0.1,0.2,6,0.17025038558140385,1.0,29,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,2,0.2819313890890751,1.0,29,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,8,0.34473672962523005,1.0,29,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,4,0.4,0.5,10,0.4421257055373354,0.5,29,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,14,0.5708428434494464,0.2857142857142857,29,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,5,0.6609178259560432,0.0,29,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,3,0.7236515269832101,0.0,29,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,8,0.8,0.9,6,0.8640449360858086,0.0,29,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,9,0.9,1.0,3,0.955097058608346,0.0,29,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,0,0.0,0.1,38,0.016589419074273352,0.13157894736842105,37,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,1,0.1,0.2,6,0.135116112982938,1.0,37,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,3,0.2748838121039134,1.0,37,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,8,0.35341294363007436,1.0,37,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,4,0.4,0.5,16,0.4361860554187046,0.625,37,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,14,0.5512953411990582,0.35714285714285715,37,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,12,0.6523986480414309,0.0,37,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,2,0.7372280454146546,0.0,37,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,8,0.8,0.9,7,0.8284251213701956,0.0,37,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,9,0.9,1.0,4,0.9470830856327777,0.0,37,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,0,0.0,0.1,83,0.0010660065554038752,0.012048192771084338,14,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,1,0.1,0.2,1,0.15936305282308866,1.0,14,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,1,0.25424767115170965,1.0,14,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,3,0.35963007005603104,1.0,14,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,4,0.4,0.5,5,0.4644624933384926,1.0,14,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,1,0.5028058323175411,1.0,14,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,4,0.6278992092978908,0.0,14,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,9,0.7493500305443447,0.2222222222222222,14,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,8,0.8,0.9,1,0.8383469738696556,0.0,14,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,9,0.9,1.0,2,0.9139854440706802,0.0,14,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,0,0.0,0.1,83,0.006743007416485137,0.07228915662650602,17,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,1,0.1,0.2,1,0.1373889491304413,1.0,17,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,22,0.2669998082073153,0.4090909090909091,17,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,1,0.3193677756793388,1.0,17,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,17,empty_bin
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,1,0.521298663343421,0.0,17,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,17,empty_bin
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,17,empty_bin
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,8,0.8,0.9,1,0.8634406246217542,0.0,17,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,9,0.9,1.0,1,0.9655810380219937,0.0,17,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,0,0.0,0.1,89,8.907725570045351e-05,0.0,13,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,1,0.1,0.2,1,0.10611546394390167,1.0,13,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,13,empty_bin
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,13,empty_bin
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,4,0.4,0.5,1,0.4605287017590111,1.0,13,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,13,empty_bin
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,13,empty_bin
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,13,0.7014012841833536,0.8461538461538461,13,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,8,0.8,0.9,6,0.8951902227618893,0.0,13,ok
full,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,9,0.9,1.0,0,,,13,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,0,0.0,0.1,0,,,1808,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,1,0.1,0.2,0,,,1808,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,2,0.2,0.30000000000000004,0,,,1808,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,3,0.30000000000000004,0.4,0,,,1808,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,4,0.4,0.5,0,,,1808,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,5,0.5,0.6000000000000001,102,0.5737897733891224,0.5294117647058824,1808,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,6,0.6000000000000001,0.7000000000000001,82,0.6535274945450694,0.7804878048780488,1808,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,7,0.7000000000000001,0.8,147,0.7542257474849555,0.7687074829931972,1808,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,8,0.8,0.9,132,0.8529628749692004,0.8257575757575758,1808,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,9,0.9,1.0,1345,0.9753973220665829,0.9687732342007435,1808,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,0,0.0,0.1,1149,0.013262538167985347,0.020887728459530026,531,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,1,0.1,0.2,33,0.10933756399014083,0.18181818181818182,531,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,36,0.2269173450393397,0.25,531,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,28,0.35740994586344155,0.21428571428571427,531,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,4,0.4,0.5,0,,,531,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,84,0.5787098255767977,0.4642857142857143,531,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,9,0.6670904868504828,0.7777777777777778,531,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,23,0.7900049638266308,0.7391304347826086,531,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,8,0.8,0.9,59,0.8423912644508497,0.8305084745762712,531,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,9,0.9,1.0,387,0.9851412256150168,0.9664082687338501,531,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,0,0.0,0.1,760,0.01977150778863799,0.021052631578947368,847,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,1,0.1,0.2,73,0.15177897441889757,0.1506849315068493,847,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,34,0.22854411717767975,0.20588235294117646,847,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,41,0.33990199725322395,0.1951219512195122,847,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,4,0.4,0.5,87,0.42259232050337037,0.5287356321839081,847,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,4,0.5925562842515439,0.5,847,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,35,0.6525024443830255,0.7714285714285715,847,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,47,0.7634561437197861,0.7659574468085106,847,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,8,0.8,0.9,44,0.8779181312499689,0.8181818181818182,847,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,9,0.9,1.0,683,0.9744771275787044,0.9633967789165446,847,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,0,0.0,0.1,1422,0.0029233875611221006,0.0007032348804500703,287,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,1,0.1,0.2,10,0.15946019098761743,0.2,287,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,52,0.26316482703231225,0.057692307692307696,287,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,13,0.32888517052421584,0.3076923076923077,287,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,4,0.4,0.5,4,0.40429797732263456,0.5,287,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,3,0.5084786433726269,0.6666666666666666,287,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,32,0.6552751723426424,0.8125,287,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,36,0.7505444005126201,0.5555555555555556,287,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,8,0.8,0.9,29,0.8366074868391622,0.8275862068965517,287,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,9,0.9,1.0,207,0.9568594501520236,0.9806763285024155,287,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,0,0.0,0.1,1642,8.381858149507127e-05,0.0006090133982947625,143,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,1,0.1,0.2,15,0.17446090028211478,0.26666666666666666,143,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,25,0.23326824839758284,0.6,143,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,0,,,143,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,143,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,11,0.5472064063741289,1.0,143,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,6,0.6298415171118156,0.6666666666666666,143,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,41,0.726805696072968,0.975609756097561,143,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,143,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,9,0.9,1.0,68,0.9856170521885074,1.0,143,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,4.0,red,0,0.0,0.1,1797,5.655644148326341e-05,,0,no_positive_examples
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,4.0,red,1,0.1,0.2,0,,,0,no_positive_examples
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,0,no_positive_examples
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,0,no_positive_examples
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,4.0,red,4,0.4,0.5,11,0.44492467477134523,,0,no_positive_examples
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,0,no_positive_examples
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,0,no_positive_examples
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,0,,,0,no_positive_examples
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,4.0,red,8,0.8,0.9,0,,,0,no_positive_examples
interval_only,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,4.0,red,9,0.9,1.0,0,,,0,no_positive_examples
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,top_label,,,0,0.0,0.1,0,,,151,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,top_label,,,1,0.1,0.2,0,,,151,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,top_label,,,2,0.2,0.30000000000000004,0,,,151,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,top_label,,,3,0.30000000000000004,0.4,0,,,151,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,top_label,,,4,0.4,0.5,0,,,151,empty_bin
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,top_label,,,5,0.5,0.6000000000000001,41,0.5776720328353355,0.2926829268292683,151,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,top_label,,,6,0.6000000000000001,0.7000000000000001,18,0.6547606280146294,0.0,151,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,top_label,,,7,0.7000000000000001,0.8,27,0.7670096772554186,0.18518518518518517,151,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,top_label,,,8,0.8,0.9,23,0.8457109944214409,0.0,151,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,top_label,,,9,0.9,1.0,42,0.9501285156192897,0.0,151,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,0,0.0,0.1,62,0.02439470489256798,0.3870967741935484,55,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,1,0.1,0.2,6,0.11173490929667006,1.0,55,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,9,0.2274479090310508,1.0,55,ok
