model,horizon,point,n,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,mae,rmse
PERSIST,3,MJ3,291,0.358764917082,0.721649484536,1.20687866106,1.8252357354,0.855670103093,1.54901199164,2.22029560275,0.886597938144,1.84576163222,2.59583107048,0.544172188082,0.664084030481
PERSIST,3,MJ1,291,0.291822651326,0.594501718213,0.957390900311,1.57912183443,0.735395189003,1.2287979174,1.80362385423,0.817869415808,1.46420302872,1.89430244167,0.441668261048,0.545214095191
PERSIST,4,ATU1,290,0.749323089947,0.575862068966,1.48983294637,5.74567689148,0.624137931034,1.91217988513,8.23605760199,0.672413793103,2.27850286823,11.4743861006,0.956374538092,1.85960530796
PERSIST,4,ATU5,290,0.649128703267,0.513793103448,1.41720995681,4.66318033902,0.655172413793,1.81896928713,6.25460781225,0.844827586207,2.16743559023,8.26451292805,0.854159083276,1.53886312831
PERSIST,4,MJ3,290,0.47859963838,0.720689655172,1.59704553399,2.45383395255,0.851724137931,2.0497857516,3.0059678713,0.886206896552,2.44247037142,3.55601482422,0.723895412434,0.883689244622
PERSIST,4,MJ1,290,0.390873472047,0.593103448276,1.27011944277,2.13388062553,0.731034482759,1.63018065622,2.45691640895,0.810344827586,1.94248006153,2.61647944703,0.589501664845,0.727592511027
PERSIST,5,ATU1,289,0.937119003177,0.57785467128,1.82249926026,7.26965805267,0.63321799308,2.33915247653,10.6127769276,0.674740484429,2.7872720911,15.151839448,1.18678375991,2.30929394518
PERSIST,5,ATU5,289,0.810416705211,0.515570934256,1.74219429555,5.88964959664,0.650519031142,2.23608217018,8.04042412335,0.847750865052,2.66445624597,10.8688145704,1.05943443368,1.9074700844
PERSIST,5,MJ3,289,0.59854638868,0.719723183391,1.98102184049,3.09198032888,0.844290657439,2.54261400555,3.81376712022,0.882352941176,3.02971145628,4.56428332422,0.902787539817,1.10239520254
PERSIST,5,MJ1,289,0.490842983636,0.581314878893,1.57952700534,2.703225963,0.723183391003,2.0273009635,3.13593284953,0.799307958478,2.41567809389,3.38502664712,0.737658059436,0.910284019592
PERSIST,6,ATU1,288,1.12422565928,0.583333333333,2.14054461465,8.81460358995,0.628472222222,2.7473592696,13.0891013681,0.673611111111,3.27368048607,19.1230168484,1.41312618881,2.75149297845
PERSIST,6,ATU5,288,0.97082777698,0.517361111111,2.05712776929,7.13181602879,0.649305555556,2.64029490766,9.89181761033,0.805555555556,3.14610543017,13.651454894,1.26124963854,2.26885935535
PERSIST,6,MJ3,288,0.71859756749,0.715277777778,2.35873697742,3.73916684767,0.84375,3.02740613538,4.6444607887,0.875,3.60737690862,5.61926614787,1.08085228083,1.32019133416
PERSIST,6,MJ1,288,0.591747449754,0.572916666667,1.88553599799,3.28721931324,0.715277777778,2.4200592535,3.84017605293,0.795138888889,2.88367846208,4.20078333871,0.886146574254,1.09328305197
PERSIST,7,ATU1,287,1.31016477554,0.581881533101,2.44481450942,10.3737604701,0.630662020906,3.13788545164,15.6370693139,0.675958188153,3.73902113358,23.3570834002,1.63520332377,3.1855302087
