origin,seed,step,bin,point,n_terms,supported_origins,mae,rmse,bias,normalized_mse,objective_contribution
612,0,400,all,ATU1,16290,180,5.608279582682026,7.9753169780902295,2.8193045634755327,0.002791101653889718,0.0004197518603572885
612,0,400,all,ATU5,16290,180,5.351926417058135,7.883970757006559,2.508166369948621,0.0020446786446454285,0.00030769746831515527
612,0,400,all,MJ3,16290,180,1.5823163437971721,2.7767751725320164,0.4551917516788381,0.0008705801419732313,0.00012669330339589235
612,0,400,all,MJ1,16290,180,1.1682458925482946,1.835416340125195,0.38845661476278265,0.0006756626673647124,0.00010705434247505857
612,1,0,h001_030,ATU1,4965,180,15.045689956790088,34.417749596147736,-13.069119684615755,0.05198100706464623,0.0021107910304263406
612,1,0,h001_030,ATU5,4965,180,16.83666595577466,32.384897688105966,-16.83666595577466,0.034500080649328,0.0014570045496483611
612,1,0,h001_030,MJ3,4965,180,3.7531983752818254,5.910275269912942,-3.7531983752818254,0.0039440529650501205,0.00020326433268719638
612,1,0,h001_030,MJ1,4965,180,2.3363354094048274,3.345969649747647,-2.3363354094048274,0.0022454569357181907,0.00013766700212227264
612,1,0,h031_090,ATU1,7230,150,30.153690250888133,54.697040757766985,-29.62267854510585,0.1312826725446668,0.007760205253667909
612,1,0,h031_090,ATU5,7230,150,50.07502024276068,69.68959495571733,-50.07502024276068,0.1597610596113886,0.00995724928024862
612,1,0,h031_090,MJ3,7230,150,11.698061278082989,13.479436099748725,-11.698061278082989,0.020514964507183316,0.001514311172562979
612,1,0,h031_090,MJ1,7230,150,7.633133255994882,8.43477600467016,-7.633133255994882,0.014269470027303353,0.0011137230788396124
612,1,0,h091_180,ATU1,4095,90,68.14655558369536,93.34149466052212,-68.14655558369536,0.38232196508836086,0.012627900743198816
612,1,0,h091_180,ATU5,4095,90,108.824528162535,125.55385046201086,-108.824528162535,0.5185553554299142,0.017631425062356914
612,1,0,h091_180,MJ3,4095,90,25.20430109250654,27.117302225798745,-25.20430109250654,0.08302717938460724,0.0029307494660235018
612,1,0,h091_180,MJ1,4095,90,16.309513735906705,17.18359097037369,-16.309513735906705,0.059222752552513455,0.0021222213715379173
612,1,0,h181_293,ATU1,0,0,,,,,0.0
612,1,0,h181_293,ATU5,0,0,,,,,0.0
612,1,0,h181_293,MJ3,0,0,,,,,0.0
612,1,0,h181_293,MJ1,0,0,,,,,0.0
612,1,0,all,ATU1,16290,180,35.099642496293214,62.28223252317803,-34.2615279453938,0.17021902207555234,0.022498897027293064
612,1,0,all,ATU5,16290,180,54.712884324810425,80.2365061536048,-54.712884324810425,0.21177713578267351,0.029045678892253898
612,1,0,all,MJ3,16290,180,12.67177568739279,16.61749807658931,-12.67177568739279,0.03117874253765351,0.0046483249712736775
612,1,0,all,MJ1,16290,180,8.199810773301161,10.450625510584233,-8.199810773301161,0.02190510335701576,0.003373611452499801
612,1,50,h001_030,ATU1,4965,180,8.194563129214272,14.654948124441562,1.2877874728236764,0.009424282998063088,0.00045271178840270446
612,1,50,h001_030,ATU5,4965,180,8.190577448916208,15.497496232279452,2.727585915324285,0.007900564636255315,0.000353721731672445
612,1,50,h001_030,MJ3,4965,180,2.9789495546465385,4.393493028532031,-0.6652350801433491,0.0021794514782890787,0.00010534364844139141
612,1,50,h001_030,MJ1,4965,180,2.146176361402869,3.364796649929926,-0.11776388509331503,0.002270797365567336,0.00011462778157570277
612,1,50,h031_090,ATU1,7230,150,12.939800289865532,17.405332487104207,9.183306809186657,0.013293654755242988,0.0009090473816314806
612,1,50,h031_090,ATU5,7230,150,9.018991936828684,12.070569202649377,-1.8928513300827947,0.00479281374598257,0.0003642307402623603
612,1,50,h031_090,MJ3,7230,150,3.5964189012134016,5.038737007270797,0.20968361458963197,0.0028666238117122374,0.00019284697004489087
612,1,50,h031_090,MJ1,7230,150,2.999582809255928,4.168612725109202,-0.12618740709402013,0.0034853294475374243,0.00023667832421683633
612,1,50,h091_180,ATU1,4095,90,21.41110136925447,26.948894735915545,17.787847540438886,0.03186850305384636,0.0011336410468674046
612,1,50,h091_180,ATU5,4095,90,16.012412277109682,20.72426114929972,-10.687777410094682,0.014128405922929061,0.0004892421457429196
612,1,50,h091_180,MJ3,4095,90,7.64381299497735,11.048189368731606,4.876181959198764,0.013781914157460747,0.00046469051247467166
612,1,50,h091_180,MJ1,4095,90,6.166104446723289,7.988030424742364,2.4331936865829813,0.01279794255605067,0.0004360224647585552
612,1,50,h181_293,ATU1,0,0,,,,,0.0
