origin,arm,seed,step,point,mse,penalty,objective,free_output_lower_bound,excess_objective,mae_mm,rmse_mm
612,G10_ANCHOR_UNIFORM,2,0,MJ1,0.041354114491004838,0,0.041354114491004838,0.020677057245502419,0.020677057245502419,10.667176102019196,14.359158685179448
612,G10_ANCHOR_UNIFORM,2,50,ATU1,0.0063757785642332334,0.00080650862951558728,0.0071822871937488207,0.002717350625755907,0.004464936567992908,7.0249831085063619,12.053876531307717
612,G10_ANCHOR_UNIFORM,2,50,ATU5,0.040313992332561562,0.0057574619375654647,0.04607145427012703,0.02958245730657845,0.016488996963548611,22.100890586412202,35.007442055052771
612,G10_ANCHOR_UNIFORM,2,50,MJ3,0.0078383004991019224,0.0034285775475667267,0.011266878046668649,0.0096165682784511309,0.0016503097682174716,6.0833632669767992,8.3319622548065766
612,G10_ANCHOR_UNIFORM,2,50,MJ1,0.021970975927549471,0.0048004965320090466,0.026771472459558517,0.020677057245502419,0.0060944152140559532,7.7399460924660248,10.466327166696999
612,G10_ANCHOR_UNIFORM,2,100,ATU1,0.0047361772441205392,0.00050188539375801652,0.0052380626378785555,0.002717350625755907,0.002520712012122615,5.680445591761254,10.389008448020713
612,G10_ANCHOR_UNIFORM,2,100,ATU5,0.034208660961171804,0.0057169223048128773,0.039925583265984679,0.02958245730657845,0.010343125959406185,19.623865124018529,32.247831181288781
612,G10_ANCHOR_UNIFORM,2,100,MJ3,0.0058358730811676274,0.0045901791009006227,0.010426052182068251,0.0096165682784511309,0.00080948390361712302,4.8497196592823224,7.1893438995728349
612,G10_ANCHOR_UNIFORM,2,100,MJ1,0.017438801345173689,0.006543464408023272,0.023982265753196959,0.020677057245502419,0.0033052085076944039,6.5984381232547014,9.3245514006994501
612,G10_ANCHOR_UNIFORM,2,200,ATU1,0.0038453372755235505,0.00045039385082778116,0.0042957311263513319,0.002717350625755907,0.0015783805005954018,5.3935008990956694,9.3611099224716305
612,G10_ANCHOR_UNIFORM,2,200,ATU5,0.023402739820115186,0.010227645832335201,0.033630385652450384,0.02958245730657845,0.0040479283458718859,16.286623059290942,26.672629132042243
612,G10_ANCHOR_UNIFORM,2,200,MJ3,0.0070726580999852249,0.0035107818593870794,0.010583439959372304,0.0096165682784511309,0.00096687168092114467,5.2897250357930243,7.9145763220048613
612,G10_ANCHOR_UNIFORM,2,200,MJ1,0.016653224781876939,0.0061361710012218813,0.022789395783098819,0.020677057245502419,0.0021123385375964123,6.4393784187720238,9.1121068592536414
612,T10_ANCHOR_UNIFORM,0,0,ATU1,0.0054347012515118141,0,0.0054347012515118141,0.002717350625755907,0.002717350625755907,5.6322700507914689,11.128790422506246
612,T10_ANCHOR_UNIFORM,0,0,ATU5,0.059164914613156899,0,0.059164914613156899,0.02958245730657845,0.02958245730657845,24.885261455963498,42.40964091081684
612,T10_ANCHOR_UNIFORM,0,0,MJ3,0.019233136556902262,0,0.019233136556902262,0.0096165682784511309,0.0096165682784511309,9.6622522292036095,13.051529125043231
612,T10_ANCHOR_UNIFORM,0,0,MJ1,0.041354114491004838,0,0.041354114491004838,0.020677057245502419,0.020677057245502419,10.667176102019196,14.359158685179448
612,T10_ANCHOR_UNIFORM,0,50,ATU1,0.0065219705556352038,0.00065792756566549566,0.0071798981213006992,0.002717350625755907,0.0044625474955447665,6.5426711394796602,12.191286652465854
