fold,date,feature,station,indicator,explained_output,shap_value_expected_ordinal_level,feature_value,method,interpretation
2,2019-08-18,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,0.000334308089014,-9.99999997475e-06,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,-0.00526419594283,1.68091381342,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-0.885693362369,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,-0.00117353222851,-0.03871,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,0.00197906700617,-1.00000000316e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,-0.00253014012577,-2.1718966498,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.00626958376188,-0.592203599262,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,0.217859765559,0.172294203092,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,-0.00107751914385,-0.000860694696826,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,0.0822645630304,5.37502616076,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-0.0072294207457,-1.04711225826,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,0.00236354666328,0.0439516231083,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,0.0331534463291,0.00112187575473,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,-0.00058592817729,8.9906196905,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,7.89420925933e-05,-0.280472296855,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,1.56018163423e-05,0.166458439778,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,0.18022498513,0.000437756606289,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,0.000321772260776,18.2761292593,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,-0.00245714011313,-0.82678767996,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.03807,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,0.0168482616481,1.00000000316e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,-1.25048371324e-07,20.2158142801,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,0.0177628824826,-0.389929387792,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,0.0266235761197,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,-0.000377277259514,-0.00306718653962,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.556684162915,1.04648373499,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,0.0535162535503,-0.595717534578,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,-0.274687622207,0.00646,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,1.00000000316e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,-0.724967047656,0.321161931696,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-0.674419613067,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,0.00162518939269,0.0516100000001,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,-8.73487540507e-05,1.13686837722e-13,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,-0.00286930067503,1.68091381342,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-0.788594588633,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,0.000131281904845,-0.03871,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,0.00762202953511,0,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,0.00186846493738,-2.17189664979,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.00429895977487,-0.525944620996,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,0.12249028888,0.14857259298,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,0.00544461117033,-0.00323635610448,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,0.040770751731,4.63847298533,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-0.00769179297454,-0.630819262911,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,-0.000928210603055,0.04842962489,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,0.0031303224499,-0.000188562832022,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,-0.000290096892573,9.88935453098,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,0.00108000200781,-0.168776429357,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,0.00770687776266,0.179968667477,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,0.0892117511549,0.00188690744289,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,0.000115456281781,19.6496524528,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,-0.00207101802717,-0.421238969467,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.0380699999999,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,0.0176062432818,9.99999991791e-06,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-29,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,-1.1738233277e-05,20.2158142801,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,-0.0652624615393,-0.286693907819,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,-0.00947684074146,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,1.6432006418e-05,-0.001526033765,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.393486610727,-0.372539091634,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,0.00389057660464,-0.368147512632,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,0.0207094400379,0.04603,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,0.00352999999996,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,-0.0926684056255,2.28721131134,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-0.533752753754,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,-0.00152101864448,0.06516,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,-5.14343907465e-08,0.00135999999998,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,-0.00416670257915,2.12186953904,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-0.379054067943,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,0.141661798103,0.08413,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,-8.51284206154e-05,0.01128,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,-0.000351389246994,4.71188146837,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.00195898765723,-0.455977798135,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,-0.0299820165949,0.108091640524,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,-0.000397345275517,-0.00246557127537,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,-0.213729344805,3.37811970912,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-0.00177566760705,-0.898208521271,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,0.000132990494326,0.0417795393136,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,0.042233009415,-0.000533184152459,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,3.97402199994e-05,8.55304239713,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,-8.33513359444e-08,0.124910135453,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,3.85780234811e-05,0.196835614552,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,0.0129588805384,-8.28158351851e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,1.26306436096e-05,21.3318911344,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,0.000689566212609,-0.670267446354,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.03139,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,-0.117863847245,-0.000210000000038,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-09-10,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,-7.01564807146e-05,16.889746642,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
