phase,model,point,origin,target_date,observed,mean,sigma,lower90,upper90
later_exploratory,C8_STATIC_DATA,MJ3,1198,2019-11-10,1244.8851306,1245.34216274,0.71312852352,1244.1691707,1246.51515478
later_exploratory,C8_STATIC_DATA,MJ3,1199,2019-11-11,1244.93972049,1245.34723695,0.753441504761,1244.10793596,1246.58653794
later_exploratory,C8_STATIC_DATA,MJ3,1200,2019-11-12,1244.99558835,1245.33552593,0.810561408394,1244.00227106,1246.6687808
later_exploratory,C8_STATIC_DATA,MJ3,1201,2019-11-13,1245.05268161,1245.31659536,0.869829350312,1243.8858534,1246.74733732
later_exploratory,C8_STATIC_DATA,MJ3,1202,2019-11-14,1245.11094773,1245.30001093,0.928827037084,1243.7722264,1246.82779545
later_exploratory,C8_STATIC_DATA,MJ3,1203,2019-11-15,1245.17033416,1245.29372401,0.983947591125,1243.67527425,1246.91217378
later_exploratory,C8_STATIC_DATA,MJ3,1204,2019-11-16,1245.23078835,1245.29922885,1.03198338863,1243.60176723,1246.99669047
later_exploratory,C8_STATIC_DATA,MJ3,1205,2019-11-17,1245.29225776,1245.31640539,1.07035144581,1243.55583394,1247.07697685
later_exploratory,C8_STATIC_DATA,MJ3,1206,2019-11-18,1245.35468984,1245.34513358,1.09709511055,1243.54057271,1247.14969445
later_exploratory,C8_STATIC_DATA,MJ3,1207,2019-11-19,1245.41803203,1245.38529336,1.11097360997,1243.55790438,1247.21268233
