origin,phase,method,seed,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
972,historical_exploratory,ALPHA_SELECTED,1,293,61.563105654715187,67.16738918938411,48.09195283382784,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430042,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,historical_exploratory,ALPHA_SELECTED,2,293,61.563105654715187,67.16738918938411,48.09195283382784,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430042,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,historical_exploratory,L0,0,293,62.973294402920487,72.9279255509922,50.228613475622396,0.32423208191126279,80.089256757676651,392.54868496812054,0.35580204778156999,102.7934481916306,577.99597635630846,0.41126279863481224,122.48594829418454,833.36575168137779
972,historical_exploratory,L0,1,293,39.422347551880783,48.316121547511152,31.864565851428079,0.59385665529010245,80.089256757676637,246.76907036834396,0.68259385665529015,102.79344819163057,373.24198768122693,0.69965870307167233,122.48594829418455,577.20024460510194
972,historical_exploratory,L0,2,293,57.393636885704268,65.146204142982157,44.419022351224413,0.30290102389078499,80.089256757676651,326.2479184433497,0.44795221843003408,102.7934481916306,449.89964794492556,0.67064846416382251,122.48594829418455,674.3571172483239
972,historical_exploratory,L033,0,293,61.90639608556549,70.433422744140287,48.907467840743813,0.31058020477815701,75.614904787754284,379.51305279848293,0.36177474402730375,97.050679610284817,563.74597726322168,0.44539249146757676,115.64301746644472,835.02079374789776
972,historical_exploratory,L033,1,293,45.397371886974554,52.782653081113722,35.12019695507567,0.53498293515358364,75.614904787754284,265.70790181360809,0.62372013651877134,97.050679610284817,402.8256907248126,0.68941979522184293,115.64301746644472,643.67780950571591
972,historical_exploratory,L033,2,293,58.128401621524517,65.118965717904985,44.951695251654215,0.29692832764505117,75.614904787754284,332.90928628741551,0.42064846416382251,97.050679610284817,474.43658413343383,0.60409556313993162,115.64301746644472,716.43423356797871
972,historical_exploratory,L1,0,293,60.709915915283744,67.948898907603706,47.584497417532667,0.30204778156996592,71.846793725491807,363.31776627342344,0.39846416382252564,92.214361420556401,543.7688142113077,0.50597269624573382,109.88018889961839,833.85044948333405
972,historical_exploratory,L1,1,293,50.752171498512816,57.153604283778741,38.78510095663038,0.48976109215017061,71.846793725491807,284.95605337327424,0.57081911262798635,92.214361420556401,436.56813545947523,0.68344709897610922,109.88018889961839,699.17440445862997
972,historical_exploratory,L1,2,293,58.379647541393787,64.655417494977456,45.14457084724809,0.29692832764505117,71.846793725491807,333.62387149928998,0.44283276450511949,92.214361420556401,487.91550592562766,0.59641638225255977,109.88018889961839,757.10192988273286
972,historical_exploratory,L3,0,293,61.300169751447669,67.616472541184976,47.963802782757512,0.28839590443686008,69.109556420083621,360.30955915965347,0.40870307167235498,88.701155373545433,544.93865804357779,0.51109215017064846,105.69394569257292,856.04623396996215
972,historical_exploratory,L3,1,293,55.982816767376754,61.85208147212586,43.0746891544024,0.38225255972696248,69.109556420083621,309.66125589450479,0.52303754266211611,88.701155373545433,476.58791562783449,0.62713310580204784,105.69394569257294,768.52177033249586
972,historical_exploratory,L3,2,293,58.456290954095536,64.227981504879651,45.254270157052346,0.2926621160409556,69.109556420083621,329.9995516770872,0.47696245733788395,88.701155373545433,497.34226427367855,0.60665529010238917,105.69394569257294,796.76052024319426
972,historical_exploratory,LAMBDA_SELECTED,0,293,61.300169751447669,67.616472541184976,47.963802782757512,0.28839590443686008,69.109556420083621,360.30955915965347,0.40870307167235498,88.701155373545433,544.93865804357779,0.51109215017064846,105.69394569257292,856.04623396996215
972,historical_exploratory,LAMBDA_SELECTED,1,293,55.982816767376754,61.85208147212586,43.0746891544024,0.38225255972696248,69.109556420083621,309.66125589450479,0.52303754266211611,88.701155373545433,476.58791562783449,0.62713310580204784,105.69394569257294,768.52177033249586
972,historical_exploratory,LAMBDA_SELECTED,2,293,58.456290954095536,64.227981504879651,45.254270157052346,0.2926621160409556,69.109556420083621,329.9995516770872,0.47696245733788395,88.701155373545433,497.34226427367855,0.60665529010238917,105.69394569257294,796.76052024319426
1168,final_exploratory,BPLUS_CONTINUOUS,0,293,6.9016892503619642,9.1241732177745973,14.894908209734146,1,157.10494480504926,157.10494480504926,1,201.64201365146147,201.64201365146147,1,240.27127888544848,240.27127888544848
1168,final_exploratory,BPLUS_CONTINUOUS,1,293,6.9016892503619642,9.1241732177745973,14.894908209734146,1,157.10494480504926,157.10494480504926,1,201.64201365146147,201.64201365146147,1,240.27127888544848,240.27127888544848
1168,final_exploratory,BPLUS_CONTINUOUS,2,293,6.9016892503619642,9.1241732177745973,14.894908209734146,1,157.10494480504926,157.10494480504926,1,201.64201365146147,201.64201365146147,1,240.27127888544848,240.27127888544848
1168,final_exploratory,DRIFT1,0,293,9.109845279087784,12.977734531327499,7.5850142827683182,0.64931740614334477,22.143964933972455,60.349973068814748,0.71075085324232079,28.421471297764327,88.559115918360874,0.75853242320819114,33.866271878853581,131.71247414362051
1168,final_exploratory,DRIFT1,1,293,9.109845279087784,12.977734531327499,7.5850142827683182,0.64931740614334477,22.143964933972455,60.349973068814748,0.71075085324232079,28.421471297764327,88.559115918360874,0.75853242320819114,33.866271878853581,131.71247414362051
1168,final_exploratory,DRIFT1,2,293,9.109845279087784,12.977734531327499,7.5850142827683182,0.64931740614334477,22.143964933972455,60.349973068814748,0.71075085324232079,28.421471297764327,88.559115918360874,0.75853242320819114,33.866271878853581,131.71247414362051
1168,final_exploratory,RR_COND,0,293,11.318236548369157,12.338213669009026,13.077240340273208,1,128.68886090991452,128.68886090991452,1,165.17036481944021,165.17036481944021,1,196.81262882912762,196.81262882912762
1168,final_exploratory,RR_COND,1,293,11.318236548369157,12.338213669009026,13.077240340273208,1,128.68886090991452,128.68886090991452,1,165.17036481944021,165.17036481944021,1,196.81262882912762,196.81262882912762
1168,final_exploratory,RR_COND,2,293,11.318236548369157,12.338213669009026,13.077240340273208,1,128.68886090991452,128.68886090991452,1,165.17036481944021,165.17036481944021,1,196.81262882912762,196.81262882912762
1168,final_exploratory,A0,0,293,6.9016892503619642,9.1241732177745973,14.894908209734146,1,157.10494480504926,157.10494480504926,1,201.64201365146147,201.64201365146147,1,240.27127888544848,240.27127888544848
1168,final_exploratory,A0,1,293,6.9016892503619642,9.1241732177745973,14.894908209734146,1,157.10494480504926,157.10494480504926,1,201.64201365146147,201.64201365146147,1,240.27127888544848,240.27127888544848
1168,final_exploratory,A0,2,293,6.9016892503619642,9.1241732177745973,14.894908209734146,1,157.10494480504926,157.10494480504926,1,201.64201365146147,201.64201365146147,1,240.27127888544848,240.27127888544848
1168,final_exploratory,A025,0,293,6.9822561966109173,9.2666027129138691,14.71573639927548,1,154.72813027624795,154.72813027624795,1,198.59140523007628,198.59140523007628,1,236.63625474781065,236.63625474781065
1168,final_exploratory,A025,1,293,6.765063510141287,8.9127042402927827,14.666771938454351,1,154.72813027624795,154.72813027624795,1,198.59140523007628,198.59140523007628,1,236.63625474781065,236.63625474781065
1168,final_exploratory,A025,2,293,6.3852621010373944,8.826844891280599,14.67172266093786,1,154.72813027624795,154.72813027624795,1,198.59140523007628,198.59140523007628,1,236.63625474781065,236.63625474781065
1168,final_exploratory,A05,0,293,7.2715494076944864,9.6590078807385371,14.578841573251658,1,152.39965539658024,152.39965539658024,1,195.60284007666442,195.60284007666442,1,233.07515972381464,233.07515972381464
1168,final_exploratory,A05,1,293,6.675712730323875,8.79228924378274,14.458878221596665,1,152.39965539658024,152.39965539658024,1,195.60284007666442,195.60284007666442,1,233.07515972381466,233.07515972381466
1168,final_exploratory,A05,2,293,6.6887386329529814,9.083208107928094,14.528588523090022,1,152.39965539658024,152.39965539658024,1,195.60284007666442,195.60284007666442,1,233.07515972381464,233.07515972381464
1168,final_exploratory,A075,0,293,7.8234758326415683,10.279057123951512,14.488580875659679,1,150.1240917380353,150.1240917380353,1,192.68218574035146,192.68218574035146,1,229.59498542947722,229.59498542947722
1168,final_exploratory,A075,1,293,6.6424180205271401,8.7996846375695927,14.273175868210314,1,150.1240917380353,150.1240917380353,1,192.68218574035146,192.68218574035146,1,229.59498542947722,229.59498542947722
1168,final_exploratory,A075,2,293,7.63504838327502,10.027298961908357,14.474492968952161,1,150.1240917380353,150.1240917380353,1,192.68218574035146,192.68218574035146,1,229.59498542947722,229.59498542947722
1168,final_exploratory,A1,0,293,8.5387335091195169,11.092461047975965,14.449778963914767,1,147.90685737541557,147.90685737541557,1,189.83639624486079,189.83639624486079,1,226.20401809514874,226.20401809514874
1168,final_exploratory,A1,1,293,6.8125064105765265,9.0082355782152828,14.111943885996101,1,147.90685737541557,147.90685737541557,1,189.83639624486079,189.83639624486079,1,226.2040180951488,226.2040180951488
1168,final_exploratory,A1,2,293,9.1645639320947474,11.493235091091332,14.519313593102126,1,147.90685737541557,147.90685737541557,1,189.83639624486079,189.83639624486079,1,226.20401809514874,226.20401809514874
1168,final_exploratory,ALPHA_SELECTED,0,293,8.5387335091195169,11.092461047975965,14.449778963914767,1,147.90685737541557,147.90685737541557,1,189.83639624486079,189.83639624486079,1,226.20401809514874,226.20401809514874
1168,final_exploratory,ALPHA_SELECTED,1,293,6.8125064105765265,9.0082355782152828,14.111943885996101,1,147.90685737541557,147.90685737541557,1,189.83639624486079,189.83639624486079,1,226.2040180951488,226.2040180951488
1168,final_exploratory,ALPHA_SELECTED,2,293,9.1645639320947474,11.493235091091332,14.519313593102126,1,147.90685737541557,147.90685737541557,1,189.83639624486079,189.83639624486079,1,226.20401809514874,226.20401809514874
1168,final_exploratory,L0,0,293,8.5387335091195169,11.092461047975965,14.449778963914767,1,147.90685737541557,147.90685737541557,1,189.83639624486079,189.83639624486079,1,226.20401809514874,226.20401809514874
1168,final_exploratory,L0,1,293,6.8125064105765265,9.0082355782152828,14.111943885996101,1,147.90685737541557,147.90685737541557,1,189.83639624486079,189.83639624486079,1,226.2040180951488,226.2040180951488
1168,final_exploratory,L0,2,293,9.1645639320947474,11.493235091091332,14.519313593102126,1,147.90685737541557,147.90685737541557,1,189.83639624486079,189.83639624486079,1,226.20401809514874,226.20401809514874
1168,final_exploratory,L033,0,293,7.7868069441807748,10.2366610937411,14.392978651669704,1,149.03985820286658,149.03985820286658,1,191.29058706361241,191.29058706361241,1,227.93679333101235,227.93679333101235
1168,final_exploratory,L033,1,293,6.7773906401667352,8.9563635183713082,14.20107652996516,1,149.03985820286658,149.03985820286658,1,191.29058706361238,191.29058706361238,1,227.93679333101235,227.93679333101235
1168,final_exploratory,L033,2,293,7.9721315640487589,10.344901962735367,14.436504655393463,1,149.03985820286658,149.03985820286658,1,191.29058706361238,191.29058706361238,1,227.93679333101238,227.93679333101238
1168,final_exploratory,L1,0,293,7.2391904160542992,9.5710534182966249,14.309434110295843,1,149.37035945216252,149.37035945216252,1,191.7147808247002,191.7147808247002,1,228.44225137334269,228.44225137334269
1168,final_exploratory,L1,1,293,6.8779990197024894,9.0437675854705546,14.226917020551761,1,149.37035945216252,149.37035945216252,1,191.7147808247002,191.7147808247002,1,228.44225137334269,228.44225137334269
1168,final_exploratory,L1,2,293,6.8655075674940385,9.2378901986286373,14.302659345472696,1,149.37035945216252,149.37035945216252,1,191.7147808247002,191.7147808247002,1,228.44225137334269,228.44225137334269
1168,final_exploratory,L3,0,293,7.0361926405190474,9.2996563324369319,14.462446582627377,1,151.79764108025412,151.79764108025412,1,194.83016306677376,194.83016306677376,1,232.15445827886327,232.15445827886327
1168,final_exploratory,L3,1,293,6.8730628753617804,9.0990941859494292,14.436963264953823,1,151.79764108025412,151.79764108025412,1,194.83016306677376,194.83016306677376,1,232.15445827886327,232.15445827886327
1168,final_exploratory,L3,2,293,6.3967747172614269,8.8491697705940187,14.42976940733457,1,151.7976410802541,151.7976410802541,1,194.83016306677376,194.83016306677376,1,232.15445827886327,232.15445827886327
1168,final_exploratory,LAMBDA_SELECTED,0,293,8.5387335091195169,11.092461047975965,14.449778963914767,1,147.90685737541557,147.90685737541557,1,189.83639624486079,189.83639624486079,1,226.20401809514874,226.20401809514874
1168,final_exploratory,LAMBDA_SELECTED,1,293,6.8125064105765265,9.0082355782152828,14.111943885996101,1,147.90685737541557,147.90685737541557,1,189.83639624486079,189.83639624486079,1,226.2040180951488,226.2040180951488
1168,final_exploratory,LAMBDA_SELECTED,2,293,9.1645639320947474,11.493235091091332,14.519313593102126,1,147.90685737541557,147.90685737541557,1,189.83639624486079,189.83639624486079,1,226.20401809514874,226.20401809514874
