date,split,site_fusion_status,site_level,site_color,site_fusion_reason,formal_warning_output,total_station_count,valid_station_count,minimum_valid_station_count,minimum_supporting_stations,contributing_stations,uncorroborated_stations,nonvalid_stations,station_count_green,station_count_blue,station_count_yellow,station_count_orange,station_count_red,station_count_at_or_above_green,station_count_at_or_above_blue,station_count_at_or_above_yellow,station_count_at_or_above_orange,station_count_at_or_above_red,artifact_kind,artifact_status,case,vajont_used,operational_profile_id,operational_profile_version,base_protocol_id,base_protocol_version,base_protocol_content_sha256
2020-04-28,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-29,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-30,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-01,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-02,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;MJ3,,2,1,0,0,1,4,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-03,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;MJ3,,2,1,0,0,1,4,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-04,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,MJ1;MJ9,MJ3,,5,1,0,0,1,7,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-05,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,MJ1;MJ9,MJ3,,5,1,0,0,1,7,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-06,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,MJ1;MJ9,MJ3,,5,1,0,0,1,7,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-07,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,MJ1;MJ9,MJ3,,5,1,0,0,1,7,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-08,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,MJ1;MJ9,MJ3,,5,1,0,0,1,7,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-09,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,MJ1;MJ9,MJ3,,5,1,0,0,1,7,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-10,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,MJ1;MJ9,MJ3,,5,1,0,0,1,7,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-11,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,MJ1;MJ9,ATU1;MJ3,,4,1,0,0,1,6,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-12,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,MJ1;MJ9,ATU1;MJ3,,4,1,1,0,0,6,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-13,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,MJ1;MJ9,ATU1;MJ3,,4,1,1,0,0,6,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-14,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU2;ATU3;ATU4;MJ3,,1,1,1,0,0,3,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-15,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,,0,1,1,0,0,2,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-16,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,,0,1,1,0,0,2,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-17,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,,0,1,1,0,0,2,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-18,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,,0,1,1,0,0,2,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-19,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;MJ3,,0,3,1,0,0,4,4,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-20,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5;MJ1;MJ9,MJ3,,0,7,0,0,0,7,7,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-21,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5;MJ1;MJ9,MJ3,,0,7,0,0,0,7,7,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-22,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5;MJ1;MJ9,MJ3,,0,7,0,0,0,7,7,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-23,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5;MJ1;MJ9,MJ3,,0,7,0,0,0,7,7,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-24,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5;MJ1;MJ9,MJ3,,0,7,0,0,0,7,7,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-25,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5;MJ1;MJ9,MJ3,,0,7,0,0,0,7,7,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-26,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5;MJ1;MJ9,MJ3,,0,6,1,0,0,7,7,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-27,test,valid,2.0,yellow,2_station_corroborated_yellow,False,8,7,6,2,ATU1;ATU3;ATU4;ATU5,MJ3,,0,3,4,0,0,7,7,4,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-28,test,valid,2.0,yellow,2_station_corroborated_yellow,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,MJ3,,0,2,5,0,0,7,7,5,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-29,test,valid,2.0,yellow,2_station_corroborated_yellow,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,MJ3,,0,2,5,0,0,7,7,5,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-30,test,valid,2.0,yellow,2_station_corroborated_yellow,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,MJ3,,0,2,5,0,0,7,7,5,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-05-31,test,valid,3.0,orange,2_station_corroborated_orange,False,8,7,6,2,ATU1;ATU4,MJ3,,0,2,3,2,0,7,7,5,2,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-01,test,valid,3.0,orange,2_station_corroborated_orange,False,8,7,6,2,ATU1;ATU3;ATU4,MJ3,,0,2,2,3,0,7,7,5,3,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-02,test,valid,3.0,orange,2_station_corroborated_orange,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,MJ3,,0,2,0,5,0,7,7,5,5,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-03,test,valid,3.0,orange,2_station_corroborated_orange,False,8,8,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,,,0,3,0,5,0,8,8,5,5,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-04,test,valid,3.0,orange,2_station_corroborated_orange,False,8,8,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,,,0,3,0,5,0,8,8,5,5,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-05,test,valid,3.0,orange,2_station_corroborated_orange,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,MJ9,,0,2,0,4,1,7,7,5,5,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-06,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU1;ATU4,MJ9,,0,2,0,3,2,7,7,5,5,2,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-07,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU1;ATU4,MJ9,,0,2,0,3,2,7,7,5,5,2,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-08,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU1;ATU3;ATU4,MJ9,,0,2,0,2,3,7,7,5,5,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-09,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU1;ATU3;ATU4;ATU5,MJ9,,0,2,0,1,4,7,7,5,5,4,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-10,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU1;ATU3;ATU4;ATU5,MJ9,,0,2,0,1,4,7,7,5,5,4,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-11,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU1;ATU3;ATU4;ATU5,MJ1,,1,1,0,1,4,7,6,5,5,4,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-12,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,MJ1,,1,1,0,0,5,7,6,5,5,5,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-13,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,MJ1,,1,1,0,0,5,7,6,5,5,5,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-14,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,MJ1,,1,1,0,0,5,7,6,5,5,5,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-15,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,MJ1,,1,1,0,0,5,7,6,5,5,5,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-16,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,MJ1,,1,1,0,0,5,7,6,5,5,5,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-17,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU1;ATU2;ATU3;ATU4;ATU5,MJ1,,1,1,0,0,5,7,6,5,5,5,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-18,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU2;ATU3;ATU4;ATU5,MJ1,,1,2,0,0,4,7,6,4,4,4,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-19,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU2;ATU3;ATU4,MJ1,,1,3,0,0,3,7,6,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-20,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU2;ATU3;ATU4,MJ1,,1,3,0,0,3,7,6,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-21,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU2;ATU3;ATU4,MJ1,,1,3,0,0,3,7,6,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-22,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU2;ATU3;ATU4,MJ1,,1,3,0,0,3,7,6,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-23,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU2;ATU3;ATU4,MJ1,,1,3,0,0,3,7,6,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-24,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU2;ATU3;ATU4,MJ1,,1,3,0,0,3,7,6,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-25,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU2;ATU3;ATU4,MJ1,,1,3,0,0,3,7,6,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-26,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU2;ATU3;ATU4,MJ1,,1,3,0,0,3,7,6,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-06-27,test,valid,4.0,red,2_station_corroborated_red,False,8,7,6,2,ATU2;ATU3;ATU4,MJ1,,1,3,0,0,3,7,6,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
