case,date,station,split,actual_displacement_mm,v0_candidate_status,candidate_v0_mm_per_day,v0_candidate_available,v5_kinematic_branch_status,velocity_mm_per_day,velocity_status,velocity_ratio,velocity_ratio_status,delta_v_mm_per_day,delta_v_state,delta_v_near_zero_tau_mm_per_day,tangent_angle_degree,tangent_angle_status,interval_level,v4_reference_final_color,v4_reference_candidate_color,v4_reference_site_fusion_status,v4_reference_site_confirmed_color,v4_reference_local_max_color,candidate_display_only,v5_fusion_output,formal_warning_output,vajont_used
ootang,2019-04-20,ATU5,calibration,600.097126960158,unavailable,,False,not_applicable_v0_unavailable,0.1156228686120357,valid,,not_applicable_v0_unavailable,0.0039296356237628,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-04-20,MJ1,calibration,954.8387451076528,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2478089000134105,valid,0.989881264319067,candidate_available,0.0004207016423833,near_zero,0.00474848045251647,44.70864801744216,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-04-20,MJ3,calibration,1219.83314025833,initial_segment_selected,0.2481312611240816,True,candidate_available,0.0936625006900158,valid,0.37747158606983633,candidate_available,-0.0003932092001832,near_zero,0.0033703372423854266,20.680096728830343,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-04-20,MJ9,calibration,348.19094,unavailable,,False,not_applicable_v0_unavailable,0.1259300000000394,valid,,not_applicable_v0_unavailable,0.0001300000000696,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-04-21,ATU1,calibration,463.2752600297939,unavailable,,False,not_applicable_v0_unavailable,0.0742585823431909,valid,,not_applicable_v0_unavailable,-0.0028229255209453,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-04-21,ATU2,calibration,330.57052,unavailable,,False,not_applicable_v0_unavailable,0.0251099999999837,valid,,not_applicable_v0_unavailable,2.0000000006348273e-05,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-04-21,ATU3,calibration,565.24752,unavailable,,False,not_applicable_v0_unavailable,0.1033599999999523,valid,,not_applicable_v0_unavailable,-1.1368683772161605e-13,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-04-21,ATU4,calibration,283.96349,unavailable,,False,not_applicable_v0_unavailable,0.0368799999999964,valid,,not_applicable_v0_unavailable,0.000120000000038,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-04-21,ATU5,calibration,600.2170331900371,unavailable,,False,not_applicable_v0_unavailable,0.1199062298791204,valid,,not_applicable_v0_unavailable,0.0042833612670847,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-04-21,MJ1,calibration,955.0867273573868,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2479822497340365,valid,0.9905737158033088,candidate_available,0.0001733497206259,near_zero,0.00474848045251647,44.728680098779364,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-04-21,MJ3,calibration,1219.926488305209,initial_segment_selected,0.2481312611240816,True,candidate_available,0.0933480468788729,valid,0.37620429790260435,candidate_available,-0.0003144538111428,near_zero,0.0033703372423854266,20.616515446356775,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-04-21,MJ9,calibration,348.3168,unavailable,,False,not_applicable_v0_unavailable,0.1258599999999887,valid,,not_applicable_v0_unavailable,-7.000000005064066e-05,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-04-22,ATU1,calibration,463.3465421186638,unavailable,,False,not_applicable_v0_unavailable,0.071282088869907,valid,,not_applicable_v0_unavailable,-0.0029764934732838,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-22,ATU2,calibration,330.59565,unavailable,,False,not_applicable_v0_unavailable,0.0251299999999901,valid,,not_applicable_v0_unavailable,2.0000000006348273e-05,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-22,ATU3,calibration,565.35088,unavailable,,False,not_applicable_v0_unavailable,0.1033599999999523,valid,,not_applicable_v0_unavailable,0.0,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-22,ATU4,calibration,284.00049,unavailable,,False,not_applicable_v0_unavailable,0.0370000000000345,valid,,not_applicable_v0_unavailable,0.000120000000038,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-22,ATU5,calibration,600.3415765068262,unavailable,,False,not_applicable_v0_unavailable,0.1245433167890723,valid,,not_applicable_v0_unavailable,0.0046370869099519,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-22,MJ1,calibration,955.33463560492,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2479082475331324,valid,0.9902781114396666,candidate_available,-7.400220090403309e-05,near_zero,0.00474848045251647,44.72013019183567,candidate_available,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-22,MJ3,calibration,1220.019600653666,initial_segment_selected,0.2481312611240816,True,candidate_available,0.093112348456998,valid,0.3752544037989467,candidate_available,-0.0002356984218749,near_zero,0.0033703372423854266,20.56882334094596,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-22,MJ9,calibration,348.44242,unavailable,,False,not_applicable_v0_unavailable,0.1256200000000262,valid,,not_applicable_v0_unavailable,-0.0002399999999624,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-23,ATU1,calibration,463.4146941461074,unavailable,,False,not_applicable_v0_unavailable,0.0681520274436024,valid,,not_applicable_v0_unavailable,-0.0031300614263045,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-23,ATU2,calibration,330.62081,unavailable,,False,not_applicable_v0_unavailable,0.025160000000028,valid,,not_applicable_v0_unavailable,3.000000003794412e-05,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-23,ATU3,calibration,565.45423,unavailable,,False,not_applicable_v0_unavailable,0.1033500000000913,valid,,not_applicable_v0_unavailable,-9.99999986106559e-06,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-23,ATU4,calibration,284.03764,unavailable,,False,not_applicable_v0_unavailable,0.0371499999999969,valid,,not_applicable_v0_unavailable,0.0001499999999623,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-23,ATU5,calibration,600.4711106361684,unavailable,,False,not_applicable_v0_unavailable,0.1295341293422325,valid,,not_applicable_v0_unavailable,0.0049908125531601,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-23,MJ1,calibration,955.5822224983314,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2475868934113805,valid,0.9889944512308657,candidate_available,-0.0003213541217519,near_zero,0.00474848045251647,44.68297294136909,candidate_available,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-23,MJ3,calibration,1220.112556059091,initial_segment_selected,0.2481312611240816,True,candidate_available,0.0929554054250729,valid,0.37462190376161114,candidate_available,-0.000156943031925,near_zero,0.0033703372423854266,20.53705036051709,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-23,MJ9,calibration,348.56763,unavailable,,False,not_applicable_v0_unavailable,0.1252099999999814,valid,,not_applicable_v0_unavailable,-0.0004100000000448,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-24,ATU1,calibration,463.4795625441724,unavailable,,False,not_applicable_v0_unavailable,0.0648683980649593,valid,,not_applicable_v0_unavailable,-0.0032836293786431,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-24,ATU2,calibration,330.646,unavailable,,False,not_applicable_v0_unavailable,0.0251900000000091,valid,,not_applicable_v0_unavailable,2.99999999811007e-05,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-24,ATU3,calibration,565.55758,unavailable,,False,not_applicable_v0_unavailable,0.1033499999999776,valid,,not_applicable_v0_unavailable,-1.1368683772161605e-13,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-24,ATU4,calibration,284.07493,unavailable,,False,not_applicable_v0_unavailable,0.0372899999999845,valid,,not_applicable_v0_unavailable,0.0001399999999875,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-24,ATU5,calibration,600.6059893037074,unavailable,,False,not_applicable_v0_unavailable,0.1348786675389419,valid,,not_applicable_v0_unavailable,0.0053445381967094,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-24,MJ1,calibration,955.8292406856992,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2470181873678711,valid,0.9867227351732725,candidate_available,-0.0005687060435093,near_zero,0.00474848045251647,44.617098098538605,candidate_available,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-24,MJ3,calibration,1220.205433276872,initial_segment_selected,0.2481312611240816,True,candidate_available,0.0928772177810515,valid,0.37430679778235165,candidate_available,-7.818764402145462e-05,near_zero,0.0033703372423854266,20.521216410547932,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-24,MJ9,calibration,348.69224,unavailable,,False,not_applicable_v0_unavailable,0.1246100000000183,valid,,not_applicable_v0_unavailable,-0.000599999999963,negative,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-25,ATU1,calibration,463.540993744906,unavailable,,False,not_applicable_v0_unavailable,0.0614312007336366,valid,,not_applicable_v0_unavailable,-0.0034371973313227,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-25,ATU2,calibration,330.67121,unavailable,,False,not_applicable_v0_unavailable,0.0252099999999586,valid,,not_applicable_v0_unavailable,1.9999999949504858e-05,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-25,ATU3,calibration,565.66093,unavailable,,False,not_applicable_v0_unavailable,0.1033499999999776,valid,,not_applicable_v0_unavailable,0.0,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-25,ATU4,calibration,284.11237,unavailable,,False,not_applicable_v0_unavailable,0.0374400000000036,valid,,not_applicable_v0_unavailable,0.0001500000000191,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-25,ATU5,calibration,600.7465662350855,unavailable,,False,not_applicable_v0_unavailable,0.1405769313781775,valid,,not_applicable_v0_unavailable,0.0056982638392355,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-25,MJ1,calibration,956.0754428151024,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2462021294031728,valid,0.9834629632691582,candidate_available,-0.0008160579646983,near_zero,0.00474848045251647,44.52230998301723,candidate_available,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-25,MJ3,calibration,1220.298311062398,initial_segment_selected,0.2481312611240816,True,candidate_available,0.0928777855258431,valid,0.37430908586483275,candidate_available,5.677447916241363e-07,near_zero,0.0033703372423854266,20.521331397592373,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-25,MJ9,calibration,348.81607,unavailable,,False,not_applicable_v0_unavailable,0.1238299999999981,valid,,not_applicable_v0_unavailable,-0.0007800000000202,negative,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-26,ATU1,calibration,463.5988341803555,unavailable,,False,not_applicable_v0_unavailable,0.0578404354494637,valid,,not_applicable_v0_unavailable,-0.0035907652841729,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-26,ATU2,calibration,330.69645,unavailable,,False,not_applicable_v0_unavailable,0.0252400000000534,valid,,not_applicable_v0_unavailable,3.0000000094787534e-05,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-26,ATU3,calibration,565.76427,unavailable,,False,not_applicable_v0_unavailable,0.1033400000000028,valid,,not_applicable_v0_unavailable,-9.999999974752429e-06,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-26,ATU4,calibration,284.14996,unavailable,,False,not_applicable_v0_unavailable,0.0375900000000228,valid,,not_applicable_v0_unavailable,0.0001500000000191,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-26,ATU5,calibration,600.8931951559464,unavailable,,False,not_applicable_v0_unavailable,0.1466289208608486,valid,,not_applicable_v0_unavailable,0.0060519894826711,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-04-26,MJ1,calibration,956.3205815346196,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2451387195171719,valid,0.9792151355180685,candidate_available,-0.0010634098860009,near_zero,0.00474848045251647,44.398326530559046,candidate_available,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
