fit_days,strategy,lead,target,station,candidate_origin,candidate_target,distance,mse_displacement,mse_hydrology,mse_static,mse_history,mse_lead,candidate_demand_mm,query_demand_mm,demand_difference_mm,nonzero_pair,same_direction
432,IN,35,467,ATU1,342,377,2.683489463588556,7.232640861051866,10.104503897054022,0.0,4.84866242326414,0.0,-5.504227284829597,60.4550338015315,65.9592610863611,True,False
432,IN,35,467,ATU5,342,377,2.683489463588556,7.232640861051866,10.104503897054022,0.0,4.84866242326414,0.0,-9.846994811571022,110.95790097956404,120.80489579113507,True,False
432,IN,35,467,MJ3,342,377,2.683489463588556,7.232640861051866,10.104503897054022,0.0,4.84866242326414,0.0,-6.882949231408247,6.979967951537901,13.862917182946148,True,False
432,IN,35,467,MJ1,342,377,2.683489463588556,7.232640861051866,10.104503897054022,0.0,4.84866242326414,0.0,5.251205636223403,-2.9615656793903327,-8.212771315613736,True,False
432,IN,36,468,ATU1,252,288,3.167797322646994,11.415076479347443,14.619978854441577,0.0,1.6468801293103803,0.0,-11.923768916754668,61.28855802727958,73.21232694403425,True,False
432,IN,36,468,ATU5,252,288,3.167797322646994,11.415076479347443,14.619978854441577,0.0,1.6468801293103803,0.0,-4.709791672272701,112.16924449487954,116.87903616715224,True,False
432,IN,36,468,MJ3,252,288,3.167797322646994,11.415076479347443,14.619978854441577,0.0,1.6468801293103803,0.0,-1.0571622219327992,6.592747973064206,7.649910194997005,True,False
432,IN,36,468,MJ1,252,288,3.167797322646994,11.415076479347443,14.619978854441577,0.0,1.6468801293103803,0.0,4.215410448721286,-3.3183430102372995,-7.533753458958586,True,False
432,IN,36,468,ATU1,342,378,2.6786102450494957,7.241508005954466,10.060255326706967,0.0,4.84866242326414,0.0,-4.314837616679881,61.28855802727958,65.60339564395946,True,False
432,IN,36,468,ATU5,342,378,2.6786102450494957,7.241508005954466,10.060255326706967,0.0,4.84866242326414,0.0,-8.321691834667803,112.16924449487954,120.49093632954734,True,False
432,IN,36,468,MJ3,342,378,2.6786102450494957,7.241508005954466,10.060255326706967,0.0,4.84866242326414,0.0,-6.996483363060179,6.592747973064206,13.589231336124385,True,False
432,IN,36,468,MJ1,342,378,2.6786102450494957,7.241508005954466,10.060255326706967,0.0,4.84866242326414,0.0,5.056517779708884,-3.3183430102372995,-8.374860789946183,True,False
432,IN,37,469,ATU1,252,289,3.176695901758938,11.550119448258814,14.693437746189877,0.0,1.6468801293103803,0.0,-11.495227169996753,61.85985275363396,73.35507992363071,True,False
432,IN,37,469,ATU5,252,289,3.176695901758938,11.550119448258814,14.693437746189877,0.0,1.6468801293103803,0.0,-4.500833765793729,113.22768593206314,117.72851969785687,True,False
432,IN,37,469,MJ3,252,289,3.176695901758938,11.550119448258814,14.693437746189877,0.0,1.6468801293103803,0.0,-1.0052766072426493,6.185958997132502,7.1912356043751515,True,False
432,IN,37,469,MJ1,252,289,3.176695901758938,11.550119448258814,14.693437746189877,0.0,1.6468801293103803,0.0,4.428344150303133,-3.682700842313011,-8.111044992616144,True,False
432,IN,37,469,ATU1,342,379,2.672511460823813,7.251388656445186,10.005228609284133,0.0,4.84866242326414,0.0,-3.1090428834599493,61.85985275363396,64.96889563709391,True,False
432,IN,37,469,ATU5,342,379,2.672511460823813,7.251388656445186,10.005228609284133,0.0,4.84866242326414,0.0,-6.784223563675255,113.22768593206314,120.0119094957384,True,False
432,IN,37,469,MJ3,342,379,2.672511460823813,7.251388656445186,10.005228609284133,0.0,4.84866242326414,0.0,-7.094811037046156,6.185958997132502,13.280770034178659,True,False
432,IN,37,469,MJ1,342,379,2.672511460823813,7.251388656445186,10.005228609284133,0.0,4.84866242326414,0.0,4.863948503703,-3.682700842313011,-8.546649346016011,True,False
432,IN,38,470,ATU1,252,290,3.1829896695780624,11.683869758397202,14.740088190522865,0.0,1.6468801293103803,0.0,-11.020485517464522,62.16701279780716,73.18749831527168,True,False
432,IN,38,470,ATU5,252,290,3.1829896695780624,11.683869758397202,14.740088190522865,0.0,1.6468801293103803,0.0,-4.257621814319634,114.14232021267969,118.39994202699933,True,False
432,IN,38,470,MJ3,252,290,3.1829896695780624,11.683869758397202,14.740088190522865,0.0,1.6468801293103803,0.0,-0.9333808913568191,5.761579484979848,6.694960376336667,True,False
432,IN,38,470,MJ1,252,290,3.1829896695780624,11.683869758397202,14.740088190522865,0.0,1.6468801293103803,0.0,4.653545105583021,-4.053677803676123,-8.707222909259144,True,False
432,IN,38,470,ATU1,342,380,2.667009818116637,7.26198277653452,9.955454364914642,0.0,4.84866242326414,0.0,-1.9062238683466717,62.16701279780716,64.07323666615383,True,False
432,IN,38,470,ATU5,342,380,2.667009818116637,7.26198277653452,9.955454364914642,0.0,4.84866242326414,0.0,-5.346236881826314,114.14232021267969,119.488557094506,True,False
432,IN,38,470,MJ3,342,380,2.667009818116637,7.26198277653452,9.955454364914642,0.0,4.84866242326414,0.0,-7.17827406468291,5.761579484979848,12.939853549662757,True,False
432,IN,38,470,MJ1,342,380,2.667009818116637,7.26198277653452,9.955454364914642,0.0,4.84866242326414,0.0,4.674025648512156,-4.053677803676123,-8.72770345218828,True,False
432,IN,39,471,ATU1,252,291,3.1887348879573763,11.817659415915687,14.781115370007733,0.0,1.6468801293103803,0.0,-10.514856488731198,62.226133799398156,72.74099028812935,True,False
432,IN,39,471,ATU5,252,291,3.1887348879573763,11.817659415915687,14.781115370007733,0.0,1.6468801293103803,0.0,-3.9827869934812696,114.92334310386019,118.90613009734146,True,False
432,IN,39,471,MJ3,252,291,3.1887348879573763,11.817659415915687,14.781115370007733,0.0,1.6468801293103803,0.0,-0.8401870862707028,5.321616175878944,6.161803262149647,True,False
432,IN,39,471,MJ1,252,291,3.1887348879573763,11.817659415915687,14.781115370007733,0.0,1.6468801293103803,0.0,4.89110109873377,-4.430221412735932,-9.321322511469702,True,False
432,IN,39,471,ATU1,342,381,2.658695294380605,7.273555957179919,9.881054186530577,0.0,4.84866242326414,0.0,-0.7216757424360196,62.226133799398156,62.947809541834175,True,False
432,IN,39,471,ATU5,342,381,2.658695294380605,7.273555957179919,9.881054186530577,0.0,4.84866242326414,0.0,-4.111356104502647,114.92334310386019,119.03469920836284,True,False
432,IN,39,471,MJ3,342,381,2.658695294380605,7.273555957179919,9.881054186530577,0.0,4.84866242326414,0.0,-7.247212845940112,5.321616175878944,12.568829021819056,True,False
432,IN,39,471,MJ1,342,381,2.658695294380605,7.273555957179919,9.881054186530577,0.0,4.84866242326414,0.0,4.4872634528584285,-4.430221412735932,-8.91748486559436,True,False
432,IN,40,472,ATU1,252,292,3.1913609740510056,11.950402738846604,14.789677585549214,0.0,1.6468801293103803,0.0,-10.03002435572759,62.06068631829248,72.09071067402007,True,False
432,IN,40,472,ATU5,252,292,3.1913609740510056,11.950402738846604,14.789677585549214,0.0,1.6468801293103803,0.0,-3.7102138166665384,115.58177013097736,119.2919839476439,True,False
432,IN,40,472,MJ3,252,292,3.1913609740510056,11.950402738846604,14.789677585549214,0.0,1.6468801293103803,0.0,-0.7305258390189238,4.868084582401252,5.598610421420176,True,False
432,IN,40,472,MJ1,252,292,3.1913609740510056,11.950402738846604,14.789677585549214,0.0,1.6468801293103803,0.0,5.13458773696118,-4.811261064006203,-9.945848800967383,True,False
432,IN,40,472,ATU1,342,382,2.6478892429897294,7.286273795241929,9.785030625373178,0.0,4.84866242326414,0.0,0.43194294211832585,62.06068631829248,61.62874337617416,True,True
432,IN,40,472,ATU5,342,382,2.6478892429897294,7.286273795241929,9.785030625373178,0.0,4.84866242326414,0.0,-3.069093045429071,115.58177013097736,118.65086317640643,True,False
432,IN,40,472,MJ3,342,382,2.6478892429897294,7.286273795241929,9.785030625373178,0.0,4.84866242326414,0.0,-7.301966191255133,4.868084582401252,12.170050773656385,True,False
432,IN,40,472,MJ1,342,382,2.6478892429897294,7.286273795241929,9.785030625373178,0.0,4.84866242326414,0.0,4.304164074906453,-4.811261064006203,-9.115425138912656,True,False
432,IN,41,473,ATU1,252,293,3.17940895648997,12.070720293638528,14.647396381721496,0.0,1.6468801293103803,0.0,-9.795265325570995,61.69641016985162,71.49167549542261,True,False
432,IN,41,473,ATU5,252,293,3.17940895648997,12.070720293638528,14.647396381721496,0.0,1.6468801293103803,0.0,-3.676645821118356,116.12922905387421,119.80587487499257,True,False
432,IN,41,473,MJ3,252,293,3.17940895648997,12.070720293638528,14.647396381721496,0.0,1.6468801293103803,0.0,-0.6317774829853988,4.403002632717971,5.03478011570337,True,False
432,IN,41,473,MJ1,252,293,3.17940895648997,12.070720293638528,14.647396381721496,0.0,1.6468801293103803,0.0,5.352962129240041,-5.195731183511043,-10.548693312751084,True,False
432,IN,41,473,ATU1,342,383,2.6209333506502497,7.3024930951241105,9.549385458563616,0.0,4.84866242326414,0.0,1.543742716858901,61.69641016985162,60.152667452992716,True,True
432,IN,41,473,ATU5,342,383,2.6209333506502497,7.3024930951241105,9.549385458563616,0.0,4.84866242326414,0.0,-2.146854666108311,116.12922905387421,118.27608371998252,True,False
432,IN,41,473,MJ3,342,383,2.6209333506502497,7.3024930951241105,9.549385458563616,0.0,4.84866242326414,0.0,-7.342871038726116,4.403002632717971,11.745873671444087,True,False
432,IN,41,473,MJ1,342,383,2.6209333506502497,7.3024930951241105,9.549385458563616,0.0,4.84866242326414,0.0,4.125219433720304,-5.195731183511043,-9.320950617231347,True,False
432,IN,42,474,ATU1,252,294,3.1577862161460164,12.151649086609371,14.41071847617438,0.0,1.6468801293103803,0.0,-9.676112808331105,61.159011031632474,70.83512383996359,True,False
432,IN,42,474,ATU5,252,294,3.1577862161460164,12.151649086609371,14.41071847617438,0.0,1.6468801293103803,0.0,-3.961143590832222,116.5778066855031,120.53895027633533,True,False
432,IN,42,474,MJ3,252,294,3.1577862161460164,12.151649086609371,14.41071847617438,0.0,1.6468801293103803,0.0,-0.528465629309153,3.9283888188720084,4.456854448181161,True,False
432,IN,42,474,MJ1,252,294,3.1577862161460164,12.151649086609371,14.41071847617438,0.0,1.6468801293103803,0.0,5.562374079313258,-5.582577373890217,-11.144951453203475,True,False
432,IN,42,474,ATU1,342,384,2.5871895819279693,7.3046069381101635,9.260364980892406,0.0,4.84866242326414,0.0,2.6040648532895716,61.159011031632474,58.5549461783429,True,True
432,IN,42,474,ATU5,342,384,2.5871895819279693,7.3046069381101635,9.260364980892406,0.0,4.84866242326414,0.0,-1.2860130597694592,116.5778066855031,117.86381974527256,True,False
432,IN,42,474,MJ3,342,384,2.5871895819279693,7.3046069381101635,9.260364980892406,0.0,4.84866242326414,0.0,-7.370262175350945,3.9283888188720084,11.298650994222953,True,False
432,IN,42,474,MJ1,342,384,2.5871895819279693,7.3046069381101635,9.260364980892406,0.0,4.84866242326414,0.0,3.9509129671607752,-5.582577373890217,-9.533490341050992,True,False
432,IN,43,475,ATU1,252,295,3.1232372614410915,12.169796534169372,14.051621390848831,0.0,1.6468801293103803,0.0,-9.350918284633849,60.473241712730044,69.82415999736389,True,False
432,IN,43,475,ATU5,252,295,3.1232372614410915,12.169796534169372,14.051621390848831,0.0,1.6468801293103803,0.0,-4.249912913142751,116.93993564343248,121.18984855657523,True,False
432,IN,43,475,MJ3,252,295,3.1232372614410915,12.169796534169372,14.051621390848831,0.0,1.6468801293103803,0.0,-0.3965579699731734,3.4462618403229044,3.8428198102960778,True,False
432,IN,43,475,MJ1,252,295,3.1232372614410915,12.169796534169372,14.051621390848831,0.0,1.6468801293103803,0.0,5.789401171130635,-5.970756971923265,-11.7601581430539,True,False
432,IN,43,475,ATU1,342,385,2.539598908140014,7.266042531717779,8.865037872659505,0.0,4.84866242326414,0.0,3.604134380592484,60.473241712730044,56.86910733213756,True,True
432,IN,43,475,ATU5,342,385,2.539598908140014,7.266042531717779,8.865037872659505,0.0,4.84866242326414,0.0,-0.4621014727453314,116.93993564343248,117.40203711617781,True,False
432,IN,43,475,MJ3,342,385,2.539598908140014,7.266042531717779,8.865037872659505,0.0,4.84866242326414,0.0,-7.384471993403395,3.4462618403229044,10.830733833726299,True,False
432,IN,43,475,MJ1,342,385,2.539598908140014,7.266042531717779,8.865037872659505,0.0,4.84866242326414,0.0,3.781721195771979,-5.970756971923265,-9.752478167695244,True,False
432,IN,44,476,ATU1,252,296,3.0768216397372266,12.125375495610646,13.585186500966374,0.0,1.6468801293103803,0.0,-8.895712771311885,59.66264250632844,68.55835527764032,True,False
432,IN,44,476,ATU5,252,296,3.0768216397372266,12.125375495610646,13.585186500966374,0.0,1.6468801293103803,0.0,-4.347927851039685,117.22831043758185,121.57623828862154,True,False
432,IN,44,476,MJ3,252,296,3.0768216397372266,12.125375495610646,13.585186500966374,0.0,1.6468801293103803,0.0,-0.23512400956849433,2.958640713432942,3.1937647230014363,True,False
432,IN,44,476,MJ1,252,296,3.0768216397372266,12.125375495610646,13.585186500966374,0.0,1.6468801293103803,0.0,6.032778083838139,-6.359237916822963,-12.392016000661101,True,False
432,IN,44,476,ATU1,342,386,2.478814843828594,7.174587505336206,8.37696641660384,0.0,4.84866242326414,0.0,4.535827916207438,59.66264250632844,55.126814590121,True,True
432,IN,44,476,ATU5,342,386,2.478814843828594,7.174587505336206,8.37696641660384,0.0,4.84866242326414,0.0,0.3237165119819849,117.22831043758185,116.90459392559987,True,True
432,IN,44,476,MJ3,342,386,2.478814843828594,7.174587505336206,8.37696641660384,0.0,4.84866242326414,0.0,-7.385830287460294,2.958640713432942,10.344471000893236,True,False
432,IN,44,476,MJ1,342,386,2.478814843828594,7.174587505336206,8.37696641660384,0.0,4.84866242326414,0.0,3.6181150785928367,-6.359237916822963,-9.9773529954158,True,False
432,IN,45,477,ATU1,252,297,3.025346708950547,12.042864286675249,13.080938105947185,0.0,1.6468801293103803,0.0,-8.375115277675746,58.74957541780833,67.12469069548408,True,False
432,IN,45,477,ATU5,252,297,3.025346708950547,12.042864286675249,13.080938105947185,0.0,1.6468801293103803,0.0,-4.288327880882008,117.45582512649315,121.74415300737516,True,False
432,IN,45,477,MJ3,252,297,3.025346708950547,12.042864286675249,13.080938105947185,0.0,1.6468801293103803,0.0,-0.043064828854767256,2.46754500104862,2.5106098299033874,True,False
432,IN,45,477,MJ1,252,297,3.025346708950547,12.042864286675249,13.080938105947185,0.0,1.6468801293103803,0.0,6.291904132038212,-6.746997233238517,-13.038901365276729,True,False
432,IN,45,477,ATU1,342,387,2.4045684270628627,7.03665082033163,7.8010148487601825,0.0,4.84866242326414,0.0,5.391512874616069,58.74957541780833,53.35806254319226,True,True
432,IN,45,477,ATU5,342,387,2.4045684270628627,7.03665082033163,7.8010148487601825,0.0,4.84866242326414,0.0,1.0582181809291455,117.45582512649315,116.39760694556401,True,True
432,IN,45,477,MJ3,342,387,2.4045684270628627,7.03665082033163,7.8010148487601825,0.0,4.84866242326414,0.0,-7.374664089530825,2.46754500104862,9.842209090579445,True,False
432,IN,45,477,MJ1,342,387,2.4045684270628627,7.03665082033163,7.8010148487601825,0.0,4.84866242326414,0.0,3.4605611763755633,-6.746997233238517,-10.20755840961408,True,False
432,IN,46,478,ATU1,252,298,2.9553000546315684,11.898952789134587,12.413264118566653,0.0,1.6468801293103803,0.0,-7.855663859380883,57.755372711834184,65.61103657121507,True,False
432,IN,46,478,ATU5,252,298,2.9553000546315684,11.898952789134587,12.413264118566653,0.0,1.6468801293103803,0.0,-4.109816221354492,117.6355268495862,121.74534307094069,True,False
432,IN,46,478,MJ3,252,298,2.9553000546315684,11.898952789134587,12.413264118566653,0.0,1.6468801293103803,0.0,0.17750704625791514,1.9749950498842281,1.797488003626313,True,True
432,IN,46,478,MJ1,252,298,2.9553000546315684,11.898952789134587,12.413264118566653,0.0,1.6468801293103803,0.0,6.563028242253495,-7.13301954740416,-13.696047789657655,True,False
432,IN,46,478,ATU1,342,388,2.3078977003146437,6.8359654824263805,7.081268248308875,0.0,4.84866242326414,0.0,6.1639327385618685,57.755372711834184,51.591439973272315,True,True
432,IN,46,478,ATU5,342,388,2.3078977003146437,6.8359654824263805,7.081268248308875,0.0,4.84866242326414,0.0,1.7266718511676231,117.6355268495862,115.90885499841858,True,True
432,IN,46,478,MJ3,342,388,2.3078977003146437,6.8359654824263805,7.081268248308875,0.0,4.84866242326414,0.0,-7.351297537744358,1.9749950498842281,9.326292587628586,True,False
432,IN,46,478,MJ1,342,388,2.3078977003146437,6.8359654824263805,7.081268248308875,0.0,4.84866242326414,0.0,3.3095226449059965,-7.13301954740416,-10.442542192310157,True,False
432,IN,47,479,ATU1,252,299,2.8573128393355143,11.60605975165668,11.519397390013728,0.0,1.6468801293103803,0.0,-7.310211100192809,56.70051483680362,64.01072593699644,True,False
432,IN,47,479,ATU5,252,299,2.8573128393355143,11.60605975165668,11.519397390013728,0.0,1.6468801293103803,0.0,-3.832007409981898,117.7805810620228,121.6125884720047,True,False
432,IN,47,479,MJ3,252,299,2.8573128393355143,11.60605975165668,11.519397390013728,0.0,1.6468801293103803,0.0,0.43138248573905,1.4830122023413423,1.0516297166022923,True,True
432,IN,47,479,MJ1,252,299,2.8573128393355143,11.60605975165668,11.519397390013728,0.0,1.6468801293103803,0.0,6.850342993927484,-7.516295755856959,-14.366638749784443,True,False
432,IN,47,479,ATU1,342,389,2.175202947643309,6.4913761866489255,6.1531859742289345,0.0,4.84866242326414,0.0,6.777795649902174,56.70051483680362,49.922719186901446,True,True
432,IN,47,479,ATU5,342,389,2.175202947643309,6.4913761866489255,6.1531859742289345,0.0,4.84866242326414,0.0,2.2763568004795616,117.7805810620228,115.50422426154324,True,True
432,IN,47,479,MJ3,342,389,2.175202947643309,6.4913761866489255,6.1531859742289345,0.0,4.84866242326414,0.0,-7.328406271227323,1.4830122023413423,8.811418473568665,True,False
432,IN,47,479,MJ1,342,389,2.175202947643309,6.4913761866489255,6.1531859742289345,0.0,4.84866242326414,0.0,3.152257252649747,-7.516295755856959,-10.668553008506706,True,False
432,IN,48,480,ATU1,252,300,2.7263966944437565,11.044265447511783,10.398728883018144,0.0,1.6468801293103803,0.0,-6.7501811452814735,55.604800271999636,62.35498141728111,True,False
432,IN,48,480,ATU5,252,300,2.7263966944437565,11.044265447511783,10.398728883018144,0.0,1.6468801293103803,0.0,-3.4730011327938115,117.90424541080284,121.37724654359666,True,False
432,IN,48,480,MJ3,252,300,2.7263966944437565,11.044265447511783,10.398728883018144,0.0,1.6468801293103803,0.0,0.719871462920878,0.9936189757147531,0.2737475127938751,True,True
432,IN,48,480,MJ1,252,300,2.7263966944437565,11.044265447511783,10.398728883018144,0.0,1.6468801293103803,0.0,7.154033772539492,-7.89582186730388,-15.049855639843372,True,False
432,IN,48,480,ATU1,342,390,2.003009867452229,5.898074459454299,5.055974457436861,0.0,4.84866242326414,0.0,7.251671604375531,55.604800271999636,48.353128667624105,True,True
432,IN,48,480,ATU5,342,390,2.003009867452229,5.898074459454299,5.055974457436861,0.0,4.84866242326414,0.0,2.677825961840284,117.90424541080284,115.22641944896256,True,True
432,IN,48,480,MJ3,342,390,2.003009867452229,5.898074459454299,5.055974457436861,0.0,4.84866242326414,0.0,-7.305108918542373,0.9936189757147531,8.298727894257127,True,False
432,IN,48,480,MJ1,342,390,2.003009867452229,5.898074459454299,5.055974457436861,0.0,4.84866242326414,0.0,2.9907247376290798,-7.89582186730388,-10.88654660493296,True,False
432,IN,49,481,ATU1,252,301,2.550787268891007,10.10529435264302,9.010393709445095,0.0,1.6468801293103803,0.0,-6.183394443458312,54.4874931059299,60.67088754938821,True,False
432,IN,49,481,ATU5,252,301,2.550787268891007,10.10529435264302,9.010393709445095,0.0,1.6468801293103803,0.0,-3.0460099902925464,118.01985000477663,121.06585999506918,True,False
432,IN,49,481,MJ3,252,301,2.550787268891007,10.10529435264302,9.010393709445095,0.0,1.6468801293103803,0.0,1.0443003976171212,0.5088392100199144,-0.5354611875972068,True,True
432,IN,49,481,MJ1,252,301,2.550787268891007,10.10529435264302,9.010393709445095,0.0,1.6468801293103803,0.0,7.474345159424843,-8.270598007349463,-15.744943166774306,True,False
432,IN,49,481,ATU1,342,391,1.8302759283050525,5.0751893209817736,4.085730421954669,0.0,4.84866242326414,0.0,7.597242157010442,54.4874931059299,46.89025094891946,True,True
432,IN,49,481,ATU5,342,391,1.8302759283050525,5.0751893209817736,4.085730421954669,0.0,4.84866242326414,0.0,2.9457982537265934,118.01985000477663,115.07405175105004,True,True
432,IN,49,481,MJ3,342,391,1.8302759283050525,5.0751893209817736,4.085730421954669,0.0,4.84866242326414,0.0,-7.28070271538877,0.5088392100199144,7.789541925408685,True,False
432,IN,49,481,MJ1,342,391,1.8302759283050525,5.0751893209817736,4.085730421954669,0.0,4.84866242326414,0.0,2.826570273984771,-8.270598007349463,-11.097168281334234,True,False
432,IN,50,482,ATU1,252,302,2.43235426667567,9.446968363272681,8.13487788735619,0.0,1.6468801293103803,0.0,-5.613789086766644,53.339911572516996,58.95370065928364,True,False
432,IN,50,482,ATU5,252,302,2.43235426667567,9.446968363272681,8.13487788735619,0.0,1.6468801293103803,0.0,-2.560617487557309,118.13552726840805,120.69614475596536,True,False
432,IN,50,482,MJ3,252,302,2.43235426667567,9.446968363272681,8.13487788735619,0.0,1.6468801293103803,0.0,1.4060112307120107,0.025797905309673297,-1.3802133254023374,True,True
432,IN,50,482,MJ1,252,302,2.43235426667567,9.446968363272681,8.13487788735619,0.0,1.6468801293103803,0.0,7.811574865701687,-8.644865599262289,-16.456440464963976,True,False
432,IN,50,482,ATU1,342,392,1.71777030760599,4.558522244896114,3.5037522676152415,0.0,4.84866242326414,0.0,7.79466075560137,53.339911572516996,45.545250816915626,True,True
432,IN,50,482,ATU5,342,392,1.71777030760599,4.558522244896114,3.5037522676152415,0.0,4.84866242326414,0.0,3.089516599804881,118.13552726840805,115.04601066860317,True,True
432,IN,50,482,MJ3,342,392,1.71777030760599,4.558522244896114,3.5037522676152415,0.0,4.84866242326414,0.0,-7.258328530512927,0.025797905309673297,7.2841264358226,True,False
432,IN,50,482,MJ1,342,392,1.71777030760599,4.558522244896114,3.5037522676152415,0.0,4.84866242326414,0.0,2.6572064211944735,-8.644865599262289,-11.302072020456762,True,False
432,IN,51,483,ATU1,252,303,2.3451776505620696,9.155544026390574,7.4922778986144385,0.0,1.6468801293103803,0.0,-5.043274759641264,52.093328123159836,57.1366028828011,True,False
432,IN,51,483,ATU5,252,303,2.3451776505620696,9.155544026390574,7.4922778986144385,0.0,1.6468801293103803,0.0,-2.0237369786788264,118.24817643078518,120.271913409464,True,False
432,IN,51,483,MJ3,252,303,2.3451776505620696,9.155544026390574,7.4922778986144385,0.0,1.6468801293103803,0.0,1.8063533716425582,-0.46970568713186367,-2.276059058774422,True,False
432,IN,51,483,MJ1,252,303,2.3451776505620696,9.155544026390574,7.4922778986144385,0.0,1.6468801293103803,0.0,8.166042980717748,-9.034940438426588,-17.200983419144336,True,False
432,IN,51,483,ATU1,342,393,1.6513395856667301,4.380144912991891,3.161542939489799,0.0,4.84866242326414,0.0,7.230682355393412,52.093328123159836,44.86264576776642,True,True
432,IN,51,483,ATU5,342,393,1.6513395856667301,4.380144912991891,3.161542939489799,0.0,4.84866242326414,0.0,2.6050325488943713,118.24817643078518,115.64314388189081,True,True
432,IN,51,483,MJ3,342,393,1.6513395856667301,4.380144912991891,3.161542939489799,0.0,4.84866242326414,0.0,-7.292239446605208,-0.46970568713186367,6.822533759473345,True,True
432,IN,51,483,MJ1,342,393,1.6513395856667301,4.380144912991891,3.161542939489799,0.0,4.84866242326414,0.0,2.421919161084702,-9.034940438426588,-11.45685959951129,True,False
432,IN,52,484,ATU1,252,304,2.2847795833019897,9.022889834886097,7.05181915642144,0.0,1.6468801293103803,0.0,-5.639701043524141,50.92910787285592,56.568808916380064,True,False
432,IN,52,484,ATU5,252,304,2.2847795833019897,9.022889834886097,7.05181915642144,0.0,1.6468801293103803,0.0,-2.3263553171113216,118.39609054272972,120.72244585984105,True,False
432,IN,52,484,MJ3,252,304,2.2847795833019897,9.022889834886097,7.05181915642144,0.0,1.6468801293103803,0.0,2.168899163430865,-0.9538343243107192,-3.122733487741584,True,False
432,IN,52,484,MJ1,252,304,2.2847795833019897,9.022889834886097,7.05181915642144,0.0,1.6468801293103803,0.0,8.446959995488783,-9.416037102044811,-17.862997097533594,True,False
432,IN,52,484,ATU1,342,394,1.5992629765506383,4.295577947127304,2.89552048764472,0.0,4.84866242326414,0.0,6.894030357229866,50.92910787285592,44.03507751562606,True,True
432,IN,52,484,ATU5,342,394,1.5992629765506383,4.295577947127304,2.89552048764472,0.0,4.84866242326414,0.0,1.768663950112483,118.39609054272972,116.62742659261724,True,True
432,IN,52,484,MJ3,342,394,1.5992629765506383,4.295577947127304,2.89552048764472,0.0,4.84866242326414,0.0,-7.312214768927106,-0.9538343243107192,6.358380444616387,True,True
432,IN,52,484,MJ1,342,394,1.5992629765506383,4.295577947127304,2.89552048764472,0.0,4.84866242326414,0.0,2.2038189524104155,-9.416037102044811,-11.619856054455227,True,False
432,IN,53,485,ATU1,252,305,2.232285201887004,8.963323330852196,6.670773514188574,0.0,1.6468801293103803,0.0,-5.683677470011403,49.837752512288205,55.52142998229961,True,False
432,IN,53,485,ATU5,252,305,2.232285201887004,8.963323330852196,6.670773514188574,0.0,1.6468801293103803,0.0,-3.1582113661713436,118.59031148939891,121.74852285557026,True,False
432,IN,53,485,MJ3,252,305,2.232285201887004,8.963323330852196,6.670773514188574,0.0,1.6468801293103803,0.0,2.5762437015323485,-1.4268650118444839,-4.003108713376832,True,False
432,IN,53,485,MJ1,252,305,2.232285201887004,8.963323330852196,6.670773514188574,0.0,1.6468801293103803,0.0,8.756766347164785,-9.789907253082333,-18.546673600247118,True,False
432,IN,53,485,ATU1,342,395,1.5566959365984172,4.1639046523575,2.6936298104473746,0.0,4.84866242326414,0.0,6.667150274220063,49.837752512288205,43.17060223806814,True,True
432,IN,53,485,ATU5,342,395,1.5566959365984172,4.1639046523575,2.6936298104473746,0.0,4.84866242326414,0.0,1.106653639470693,118.59031148939891,117.48365784992822,True,True
432,IN,53,485,MJ3,342,395,1.5566959365984172,4.1639046523575,2.6936298104473746,0.0,4.84866242326414,0.0,-7.319325510962017,-1.4268650118444839,5.892460499117533,True,True
432,IN,53,485,MJ1,342,395,1.5566959365984172,4.1639046523575,2.6936298104473746,0.0,4.84866242326414,0.0,2.000472256685839,-9.789907253082333,-11.790379509768172,True,False
432,IN,54,486,ATU1,252,306,2.192473545232885,8.936008775594681,6.385274847196366,0.0,1.6468801293103803,0.0,-5.340909798967985,48.8384046862746,54.179314485242585,True,False
432,IN,54,486,ATU5,252,306,2.192473545232885,8.936008775594681,6.385274847196366,0.0,1.6468801293103803,0.0,-3.688808067083329,118.84653684548869,122.53534491257201,True,False
432,IN,54,486,MJ3,252,306,2.192473545232885,8.936008775594681,6.385274847196366,0.0,1.6468801293103803,0.0,3.0261410474315653,-1.884577662948459,-4.910718710380024,True,False
432,IN,54,486,MJ1,252,306,2.192473545232885,8.936008775594681,6.385274847196366,0.0,1.6468801293103803,0.0,9.090457069342165,-10.15334309700097,-19.243800166343135,True,False
432,IN,54,486,ATU1,342,396,1.516156220098298,3.960534135538423,2.5180278291770226,0.0,4.84866242326414,0.0,6.420593481367376,48.8384046862746,42.417811204907224,True,True
432,IN,54,486,ATU5,342,396,1.516156220098298,3.960534135538423,2.5180278291770226,0.0,4.84866242326414,0.0,0.6722083411379174,118.84653684548869,118.17432850435077,True,True
432,IN,54,486,MJ3,342,396,1.516156220098298,3.960534135538423,2.5180278291770226,0.0,4.84866242326414,0.0,-7.3144216150774355,-1.884577662948459,5.4298439521289765,True,True
432,IN,54,486,MJ1,342,396,1.516156220098298,3.960534135538423,2.5180278291770226,0.0,4.84866242326414,0.0,1.8103523893527154,-10.15334309700097,-11.963695486353686,True,False
