model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse,candidate_number,phase,source
DRIFT14,1,376,0.0178719318958,0.0233872433271,0.0337646982489,0.964760638298,0.337346274664,0.342684733536,0.978723404255,0.432979256034,0.437900232776,0.986037234043,0.515926605246,0.519388721663,0.0237772904398,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,2,375,0.0380115210778,0.0497470928867,0.0721245097204,0.964,0.720730077378,0.732514707294,0.977333333333,0.925047039621,0.93634810269,0.985333333333,1.10226153376,1.1109385676,0.0505751132277,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,3,374,0.060356663775,0.0790193081498,0.115050995219,0.96256684492,1.14988738219,1.16929757826,0.976604278075,1.47586447712,1.49509670652,0.984625668449,1.7586009927,1.77454843273,0.0803312953839,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,4,373,0.084858195436,0.111138231743,0.162505560308,0.962466487936,1.62445188368,1.65267907318,0.975871313673,2.08496142061,2.11383781417,0.983243967828,2.48438476627,2.50979027329,0.112978011998,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,5,372,0.111471211498,0.146033660691,0.214439670613,0.961693548387,2.14395772806,2.18227241629,0.975806451613,2.75173995323,2.79200236497,0.98252688172,3.27890039258,3.3162458474,0.148442665148,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,6,371,0.140092666342,0.183631455814,0.270795028366,0.961590296496,2.70784186548,2.75753984167,0.975067385445,3.47547740832,3.52900366481,0.981805929919,4.14128676119,4.19301096895,0.186648502705,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,7,370,0.170693186056,0.223854156626,0.331503802497,0.962162162162,3.31544666807,3.3777541966,0.975,4.25532972965,4.32396563291,0.981081081081,5.07053811706,5.13937676459,0.227515241182,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,8,369,0.203218204717,0.266621594882,0.396488921076,0.960027100271,3.96602291472,4.04233657791,0.974254742547,5.09033530233,5.17595074964,0.981029810298,6.0655086254,6.15388434101,0.270959686361,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,9,368,0.237525090157,0.311851496906,0.465664396176,0.960597826087,4.65873281437,4.75029927695,0.974184782609,5.97941883319,6.08400022169,0.979619565217,7.12491699535,7.23564687328,0.316896342286,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,10,367,0.273627750501,0.359460062223,0.538935664376,0.959128065395,5.39265287862,5.50068157188,0.973433242507,6.92139503768,7.0467028551,0.979564032698,8.24735087326,8.38279734091,0.365237996693,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,11,366,0.311440510292,0.409362503713,0.616199966023,0.959016393443,6.1667769208,6.29265077995,0.972677595628,7.9149724892,8.06286491011,0.978142076503,9.43127142942,9.5938492299,0.415896268642,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,12,365,0.350816070285,0.461473265549,0.697346717449,0.959589041096,6.98001927046,7.12486093583,0.971917808219,8.95875774482,9.13089331902,0.978082191781,10.6750182742,10.8672181468,0.468781839078,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,13,364,0.391792550559,0.515705313443,0.782257763039,0.958104395604,7.83121825069,7.99626969884,0.971840659341,10.0512598084,10.2492643996,0.978021978022,11.976814776,12.2003955901,0.52380376978,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,14,363,0.434239396719,0.571970079255,0.870807806688,0.957988980716,8.71913996582,8.90552172118,0.971074380165,11.1908949919,11.4164939531,0.977272727273,13.3347738543,13.5923467869,0.580869470553,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,15,362,0.478078485227,0.630177672216,0.962864948974,0.958563535912,9.64248245207,9.85103756119,0.970994475138,12.3759922429,12.6304725419,0.977209944751,14.7469043273,15.0399602941,0.639884930777,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,16,361,0.523278406621,0.690237111907,1.05829127686,0.956371191136,10.5998802147,10.8319350917,0.970221606648,13.6047989681,13.8897475907,0.976454293629,16.2111178511,16.5411506595,0.700754973986,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,17,360,0.569696343261,0.752056581374,1.15694349053,0.95625,11.5899090991,11.8462004839,0.970138888889,14.8754872845,15.1921360786,0.975694444444,17.725236369,18.0940095171,0.763383534015,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,18,359,0.617298570824,0.815543699492,1.2586735665,0.956824512535,12.611091559,12.8926056044,0.969359331476,16.1861607823,16.5355586078,0.975626740947,19.2870001691,19.6952299047,0.827673951944,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,19,358,0.666005924311,0.880605811212,1.36332945276,0.956703910615,13.6619024508,13.9697342849,0.968575418994,17.5348619606,17.9183077956,0.974860335196,20.8940767456,21.3430144275,0.893529292493,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,20,357,0.715754671527,0.947150291471,1.47075575815,0.956582633053,14.7407753987,15.0753429213,0.967787114846,18.9195803981,19.3376511788,0.974789915966,22.5440705333,23.0344224976,0.960852675394,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,21,356,0.766342386626,1.01508485544,1.58079442675,0.955758426966,15.8461097345,16.208547469,0.966994382022,20.3382616593,20.7918955905,0.974016853933,24.2345335215,24.7670599921,1.02954761394,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,22,355,0.817913870325,1.08431786748,1.69328540524,0.955633802817,16.9762780459,17.3669508509,0.967605633803,21.788816983,22.2791206435,0.973943661972,25.9629767978,26.5388095581,1.09951835269,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,23,354,0.870242978954,1.15475864217,1.80806732432,0.955508474576,18.1296345029,18.5492078788,0.966807909605,23.2691339695,23.7964020509,0.973163841808,27.7268832827,28.3456076865,1.17067019704,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,24,353,0.923264599612,1.22631773119,1.9249782085,0.954674220963,19.3045240181,19.7539175753,0.966005665722,24.7770883369,25.3422863636,0.972379603399,29.5237217381,30.185647246,1.24290982843,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,25,352,0.97701363809,1.29890719061,2.04385617997,0.955255681818,20.4992917286,20.9786659602,0.965909090909,26.3105560918,26.9137346373,0.973011363636,31.3509612698,32.0570010555,1.31614559899,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,26,351,1.0313218528,1.37244082292,2.1645401784,0.953703703704,21.7122929078,22.222463405,0.9650997151,27.8674262504,28.5088476448,0.972222222222,33.2060864855,33.9553032507,1.3902877999,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,27,350,1.08628866781,1.44683438849,2.2868706858,0.954285714286,22.941902854,23.4831469174,0.965,29.4456135306,30.1265999155,0.971428571429,35.0866126183,35.8800194818,1.46524889765,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,28,349,1.14163877321,1.52200578073,2.41069048096,0.95558739255,24.1865268508,24.7591396138,0.965616045845,31.0430711362,31.7633901451,0.972779369628,36.99010076,37.8275515266,1.54094373225,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,29,348,1.1975300497,1.5978750975,2.53584544733,0.955459770115,25.4446102286,26.0495066307,0.96408045977,32.6578036702,33.4177995897,0.971982758621,38.9141732486,39.7956113,1.61728961545,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
DRIFT14,30,347,1.25381275749,1.67436465134,2.66218549805,0.957492795389,26.7146484776,27.3520016789,0.96469740634,34.2878801154,35.0882205181,0.971181556196,40.8565291351,41.7831121734,1.69420639167,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,1,376,0.288961939812,0.452484382169,0.210525269394,0.889627659574,1.08918163428,1.40820487716,0.947473404255,1.39794949319,1.8055022622,0.963430851064,1.66575956302,2.23636376527,0.468936904746,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,2,375,0.573909649373,0.88690292212,0.418127027413,0.885333333333,2.15424025106,2.78126013931,0.947333333333,2.76493742862,3.56531416122,0.962,3.29462615446,4.42078172435,0.915601110221,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,3,374,0.851759767077,1.30114663099,0.620982237202,0.881684491979,3.19385180764,4.12829655449,0.947860962567,4.09926441588,5.30742644702,0.95922459893,4.88457482573,6.64199974927,1.33815837842,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,4,373,1.12311532992,1.69461629655,0.81925122297,0.878686327078,4.20753033894,5.4497120914,0.947721179625,5.40030672553,7.01174812127,0.957774798928,6.4348623574,8.76639560679,1.73641801963,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,5,372,1.38894241031,2.06848905071,1.01300164628,0.874327956989,5.1955970462,6.73753521395,0.946908602151,6.66847661489,8.67109005347,0.956989247312,7.94597998435,10.8100162347,2.1123090674,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,6,371,1.64863334779,2.42601667882,1.2026558561,0.871293800539,6.1587868376,8.00278574833,0.944070080863,7.90471732844,10.2699221564,0.955525606469,9.41905165168,12.7903372508,2.47003205194,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,7,370,1.90315042564,2.77116442039,1.38875983867,0.868918918919,7.0974469124,9.23959258237,0.944594594595,9.10947449157,11.8482262561,0.953378378378,10.8546083548,14.7253189953,2.81439517401,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,8,369,2.15329065216,3.10698641827,1.57143578482,0.873306233062,8.01178453767,10.469395525,0.940379403794,10.2830141287,13.3977993047,0.95189701897,12.2529670814,16.6126341881,3.14899849689,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,9,368,2.39947578145,3.43610969795,1.75114742449,0.870923913043,8.9043666978,11.6939374542,0.938179347826,11.4286309286,14.9342585819,0.950407608696,13.6180536953,18.4738074014,3.47685234769,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,10,367,2.64170028384,3.76067695134,1.92862734548,0.865803814714,9.77906608278,12.9154791402,0.935967302452,12.5512954351,16.4564987222,0.948910081744,14.9557909646,20.3632688568,3.80034168843,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,11,366,2.87960706099,4.0820369834,2.10446721511,0.862704918033,10.6392703627,14.1359182359,0.933743169399,13.6553556756,17.9904853001,0.948087431694,16.2713598838,22.2636037195,4.12092410527,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,12,365,3.11485959797,4.40038485976,2.27898207571,0.860273972603,11.4866827459,15.3510211464,0.930821917808,14.7429976945,19.5340566088,0.945890410959,17.5673652852,24.1932439104,4.43878228286,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,13,364,3.34784284255,4.71549201049,2.45234580605,0.85782967033,12.3245712912,16.5639503492,0.926510989011,15.8184159997,21.0848873377,0.945054945055,18.8488052334,26.1486658906,4.7536636662,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,14,363,3.57807966676,5.02724226383,2.62463909603,0.857438016529,13.1549055986,17.7787867614,0.925619834711,16.8841385457,22.6426945332,0.943526170799,20.1186919719,28.1263923461,5.0654003866,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,15,362,3.80670965458,5.33612876051,2.79635814002,0.852900552486,13.9843691296,19.0024041069,0.921961325967,17.9487434621,24.2129898134,0.942679558011,21.3872469726,30.1251971455,5.37453335215,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,16,361,4.03423710628,5.64156282538,2.96760743129,0.851108033241,14.8168900129,20.2189849552,0.920360110803,19.0172724478,25.7921277913,0.941828254848,22.6604777903,32.1548806628,5.68046137474,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,17,360,4.26114652907,5.94386587995,3.13880174325,0.85,15.6565889853,21.438440715,0.918055555556,20.0950144111,27.3797474934,0.940972222222,23.9446865479,34.2173419865,5.98354006702,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,18,359,4.48929762121,6.24338624752,3.31032376144,0.853064066852,16.5068747259,22.6623722871,0.91713091922,21.1863443443,28.9893967376,0.940807799443,25.2450863702,36.3010265937,6.28411863092,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,19,358,4.71962723877,6.54096287152,3.48285671293,0.855446927374,17.3721027173,23.9002473083,0.917597765363,22.2968524487,30.6360912465,0.939944134078,26.5683383931,38.4086537764,6.58302872394,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,20,357,4.95068957071,6.83643358214,3.65631473406,0.857843137255,18.2501993462,25.1521395655,0.914565826331,23.4238772705,32.2774375127,0.936974789916,27.9112712987,40.5314762622,6.88012169574,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,21,356,5.18015332624,7.12882787731,3.82997061262,0.858848314607,19.1342549786,26.4051236397,0.910814606742,24.5585503906,33.9205880664,0.938202247191,29.2633177137,42.6370451598,7.17444610299,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,22,355,5.40727352926,7.41798152524,4.00348244022,0.85985915493,20.0213883513,27.6621766201,0.907042253521,25.6971737476,35.5581380882,0.93661971831,30.6200711264,44.7850790936,7.46579104115,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,23,354,5.63071800054,7.70291552654,4.17600158106,0.858050847458,20.9054683793,28.9235108895,0.905367231638,26.831878179,37.2180567622,0.934322033898,31.9721548512,46.9378427944,7.75319643994,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,24,353,5.85009288134,7.98351741477,4.34713335669,0.856232294618,21.7837878481,30.1743667211,0.905099150142,27.9591890128,38.8706115955,0.934135977337,33.315428561,49.1189548678,8.03658060053,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,25,352,6.06947200077,8.2594334831,4.5166407684,0.855113636364,22.6551357619,31.4116592782,0.908380681818,29.0775519526,40.5441404642,0.933948863636,34.6480401975,51.2882439053,8.31563412746,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,26,351,6.28666786318,8.52999939493,4.68413191431,0.853276353276,23.5189097596,32.6369516241,0.905270655271,30.1861938764,42.2225695908,0.932336182336,35.969068529,53.4565594256,8.5897332085,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,27,350,6.50036408903,8.79532531141,4.8495319664,0.852142857143,24.373862036,33.8470225836,0.904285714286,31.2835132433,43.9058431414,0.931428571429,37.2766052019,55.6300492592,8.85903493201,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,28,349,6.71282746183,9.05955906787,5.01461702769,0.849570200573,25.233967585,35.0551667327,0.901862464183,32.3874467642,45.586911851,0.933381088825,38.5920231253,58.0616450665,9.12752768574,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,29,348,6.9233749473,9.32055407246,5.17848331309,0.849137931034,26.0913874734,36.2526872745,0.900143678161,33.4879332768,47.2649440423,0.931034482759,39.903333685,60.5442051417,9.39321583316,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT,30,347,7.13050226878,9.57894632509,5.34134507386,0.850864553314,26.9454440832,37.4537361272,0.899855907781,34.5841030682,48.9273201126,0.930115273775,41.2095005541,63.0605936816,9.65672335751,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT_seed0,1,376,0.299383569281,0.476199723175,0.217191429859,0.880984042553,1.09481239057,1.43361488624,0.944813829787,1.40517649066,1.82933571859,0.960106382979,1.67437106165,2.25411575446,0.494491270955,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
C1_DIRECT_seed0,2,375,0.592776511746,0.930858765109,0.430650790369,0.878,2.16695556939,2.8316533505,0.946,2.78125736302,3.6073207403,0.958,3.31407255572,4.44814304712,0.962704947,1,development,results/ootang_rolling_v3/20260913/c1_direct_run2/development
