horizon_days,split,evaluation_role,estimator,subset,metric,class_level,class_color,value,numerator,denominator,status
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_roc_auc,4.0,red,0.5,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_pr_auc,4.0,red,0.14173228346456693,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,row_count,,,508.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,accuracy,,,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,macro_f1_fixed_five,,,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,macro_f1_supported_classes,,,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,precision,0.0,green,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,recall,0.0,green,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,f1,0.0,green,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,support,0.0,green,109.0,109.0,508.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,precision,1.0,blue,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,recall,1.0,blue,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,f1,1.0,blue,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,support,1.0,blue,166.0,166.0,508.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,precision,2.0,yellow,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,recall,2.0,yellow,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,f1,2.0,yellow,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,support,2.0,yellow,84.0,84.0,508.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,precision,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,recall,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,f1,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,support,3.0,orange,77.0,77.0,508.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,precision,4.0,red,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,recall,4.0,red,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,f1,4.0,red,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,support,4.0,red,72.0,72.0,508.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,balanced_accuracy_supported_classes,,,0.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,ordinal_mae,,,1.0905511811023623,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,quadratic_weighted_kappa,,,0.6063559312319602,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,false_escalation_vs_proxy_count,,,178.0,178.0,508.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,false_escalation_vs_proxy_rate,,,0.35039370078740156,178.0,508.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,false_deescalation_vs_proxy_count,,,330.0,330.0,508.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,false_deescalation_vs_proxy_rate,,,0.6496062992125984,330.0,508.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,multiclass_log_loss,,,,,,probability_not_available
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,multiclass_brier,,,,,,probability_not_available
7,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,top_label_ece,,,,,,probability_not_available
